"vague","grappe","menage","s01q00a","s01q01","s01q02","s01q03a","s01q03b","s01q03c","s01q04a","s01q04b","s01q05","s01q06","s01q06a","s01q06b__1","s01q06b__2","s01q06b__3","s01q06b__4","s01q06b__5","s01q07","s01q08","s01q09__0","s01q09__1","s01q09__2","s01q09__3","s01q10","s01q11","s01q12","s01q13","s01q14","s01q15","s01q16","s01q16r","s01q17","s01q18","s01q19","s01q20","s01q20a1","s01q20a2","s01q20a3","s01q20b","s01q20c","s01q20d","s01q20e","s01q20f","s01q20g","s01q20h","s01q20i","s01q21","s01q22","s01q24","s01q25","s01q26","s01q27","s01q28","s01q29","s01q31","s01q32","s01q33","s01q34","s01q35","s01q36","s01q37","s01q38","s01q39__1","s01q39__2","s01q39__3","s01q39__4","s01q39__5","s01q23","s01q30"
2,484,7,1,1,1,9999,9999,1976,,,,,,,,,,,2,1,2,,,,37,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,9,3,1,2,2,1,0,,,1,,500,1,0,0,0,0,,
2,484,7,3,1,3,26,5,2018,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,484,7,2,2,2,9999,9999,1985,,,,,,,,,,,2,1,1,,,,31,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,9,3,6,2,2,1,0,,,1,,0,1,0,0,0,0,,
2,484,8,1,1,1,29,9,1975,,,,,,,,,,,2,1,2,,,,40,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,9,3,1,2,1,1,0,,,1,,0,1,0,0,0,0,,
2,484,8,2,2,2,12,10,1988,,,,,,,,,,,2,1,1,,,,28,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,9,9,8,2,2,2,9,9,8,1,,1000,1,0,0,0,0,,
2,484,8,3,1,3,7,5,2018,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,484,9,11,1,9,9999,9999,9999,6,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,2,1,1,0,,,,,,,,,,,,
2,484,9,10,1,3,9999,9999,9999,17,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,1,,,,,,2,2,,0,0,0,0,0,,4
2,484,9,12,2,8,9999,9999,9999,8,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,5,7,4,2,1,1,0,,,,,,,,,,,,
2,484,9,8,2,3,9999,9999,9999,9,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,1,,,,,,,,,,,,,,,4
2,484,9,7,2,3,9999,9999,9999,7,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,1,,,,,,,,,,,,,,,4
2,484,9,4,2,1,9999,9999,9999,35,,,,,,,,,,2,2,,,,,18,1,1,,1,6,,,2,,3,15,,,,,,,,,,,,2,2,2,1,1,7,4,2,1,1,1,7,4,1,,300,0,0,0,0,0,,
2,484,9,5,1,3,9999,9999,9999,3,1,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,1,,,,,,,,,,,,,,,4
2,484,9,6,1,3,9999,9999,9999,4,3,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,1,,,,,,,,,,,,,,,4
2,484,9,9,2,3,9999,9999,9999,12,,1,2,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,1,,,,,,2,2,,0,0,0,0,0,,4
2,484,10,4,1,3,4,8,2014,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,484,10,1,1,1,2,6,1975,,,,,,,,,,,2,1,2,,,,36,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,4,9,2,1,2,1,1,0,,,1,,1000,0,0,0,0,0,,
2,484,10,3,2,3,16,1,2018,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,484,10,2,2,2,13,8,1991,,,,,,,,,,,2,1,1,,,,18,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,5,7,4,2,1,1,5,7,4,1,,500,1,0,0,0,0,,
2,484,10,5,2,3,28,7,2013,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,484,11,1,2,1,28,3,1960,,,,,,,,,,,3,2,,,,,23,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,3,9,2,1,2,2,3,9,2,1,1,,2000,1,0,0,0,0,,
2,484,11,6,2,8,9999,9999,1990,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,2,,2,10,,,,,,,,,,,,5,2,1,1,5,7,4,2,1,1,0,,,1,,500,1,0,0,0,0,,
2,484,11,4,1,3,19,5,1982,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,5,9,1,1,1,,,,,,1,,1000,1,0,0,0,0,,1
2,484,11,3,1,3,11,3,1986,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,5,9,1,1,1,,,,,,1,,1000,1,0,0,0,0,,1
2,484,11,7,2,10,9999,9999,9999,16,,,,,,,,,,1,,,,,,,1,1,,1,6,,,2,,3,14,,,,,,,,,,,,1,2,1,1,1,7,4,2,1,1,1,8,4,2,2,,0,0,0,0,0,,
2,484,11,5,2,8,9999,9999,1992,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,1,2,3,,,,,,,,,,,,5,2,1,4,9,2,1,2,1,3,0,,,1,,300,1,0,0,0,0,,
2,484,11,8,1,8,9999,9999,1986,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,4,9,2,4,2,1,3,5,7,4,1,,1000,1,0,0,0,0,,
2,484,11,2,1,3,24,10,2000,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,5,9,1,1,1,,,,,,1,,500,1,0,0,0,0,,1
2,484,12,2,2,2,26,3,1990,,,,,,,,,,,2,1,1,,,,24,1,1,,1,6,,,2,,2,24,,,,,,,,,,,,9,2,1,3,9,2,1,2,1,2,5,7,4,1,,500,1,0,0,0,0,,
2,484,12,1,1,1,11,8,1966,,,,,,,,,,,2,1,2,,,,47,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,2,1,3,5,7,4,1,,1000,1,0,0,0,0,,
1,485,1,7,1,8,9999,9999,2011,,,2,,,,,,,,,,,,,,,2,1,,1,6,,,2,,3,5,,,,,,,,,,,,8,2,1,1,1,7,4,2,1,1,0,,,,,,,,,,,,
1,485,1,4,2,2,22,1,1980,,,,,,,,,,,2,1,1,,,,32,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,4,9,2,1,2,1,4,9,2,1,1,,1000,1,0,0,0,0,,
1,485,1,8,2,8,9999,9999,1990,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,0,,,2,2,,0,0,0,0,0,,
1,485,1,3,1,3,10,7,2004,,,1,2,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,2,1,4,9,3,1,2,2,,0,0,0,0,0,1,
1,485,1,6,1,7,9999,9999,1992,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,2,,3,6,,,,,,,,,,,,8,2,1,1,1,7,4,2,1,1,0,,,2,2,,0,0,0,0,0,,
1,485,1,2,2,3,29,9,2006,,,1,2,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,2,1,4,9,3,1,2,2,,0,0,0,0,0,1,
1,485,1,1,1,1,26,12,1974,,,,,,,,,,,2,1,4,,,,31,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,2,6,3,5,2,2,3,9,4,1,1,,6000,1,1,0,1,0,,
1,485,1,5,1,3,7,4,2016,,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,4
1,485,2,2,2,2,6,5,1973,,,,,,,,,,,2,1,1,,,,19,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,2,9,2,1,2,1,1,0,,,1,,1500,0,0,0,0,0,,
1,485,2,1,1,1,9999,9999,1963,,,,,,,,,,,2,1,2,,,,28,1,1,,1,6,,,2,,2,26,,,,,,,,,,,,6,2,2,1,1,7,4,2,2,1,0,,,1,,1400,0,1,0,0,0,,
1,485,3,2,2,2,1,1,1960,,,,,,,,,,,2,1,1,,,,23,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,0,,,1,,1500,1,0,0,0,0,,
1,485,3,3,1,3,9999,9999,2005,,,1,2,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,1,250,0,0,0,0,0,1,2
1,485,3,1,1,1,9999,9999,1951,,,,,,,,,,,2,1,2,,,,27,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,2,1,0,,,1,,2000,1,0,0,0,0,,
1,485,3,5,2,8,9999,9999,2012,,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,0,,,,,,,,,,,,
1,485,3,4,1,3,2,2,1997,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,1000,1,0,0,0,0,1,2
1,485,4,7,2,2,1,1,1988,,,,,,,,,,,3,1,1,,,,23,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,7,4,1,,500,1,0,0,0,0,,
1,485,4,5,1,3,28,9,2010,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,2,,3,2,,,,,,,,,,,,2,1,,,,,,2,1,4,9,2,1,,,,,,,,,1,
1,485,4,11,2,8,30,12,1994,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,2,,3,17,,,,,,,,,,,,3,2,1,3,9,7,1,2,1,3,0,,,1,,350,1,0,0,0,1,,
1,485,4,10,2,8,1,1,2000,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,2,,3,15,,,,,,,,,,,,8,2,1,1,5,7,4,2,1,1,5,7,4,2,2,,0,0,0,0,0,,
1,485,4,6,1,3,3,6,2006,,,1,1,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,2,1,3,9,7,1,1,,200,0,0,0,0,0,1,
1,485,4,1,1,1,1,1,1978,,,,,,,,,,,3,1,7,,,,27,1,1,,1,6,,,2,,3,20,,,,,,,,,,,,6,2,1,1,1,7,4,2,1,1,1,7,4,1,,1500,1,1,0,0,0,,
1,485,4,8,2,3,23,5,2016,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,7
1,485,4,9,2,3,19,3,2012,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,2,,2,2,,,,,,,,,,,,3,1,,,,,,1,,,,,,,,,,,,,,1,7
1,485,5,2,2,2,8,12,1999,,,,,,,,,,,2,1,1,,,,19,3,1,,1,6,,,2,,1,19,,,,,,,,,,,,9,2,1,3,6,7,4,2,1,1,0,,,1,,500,1,0,0,0,0,,
1,485,5,1,1,1,12,3,1981,,,,,,,,,,,2,1,2,,,,36,1,1,,1,6,,,2,,2,36,,,,,,,,,,,,5,2,1,5,9,1,1,2,1,5,9,1,1,1,,1500,1,1,0,0,0,,
1,485,6,8,1,8,9999,9999,1993,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,2,,3,21,,,,,,,,,,,,8,2,1,1,5,7,4,2,1,1,0,,,1,,2000,1,0,0,0,1,,
1,485,6,1,1,1,18,6,1978,,,,,,,,,,,3,1,4,,,,25,1,1,,1,6,,,2,,2,19,,,,,,,,,,,,6,2,2,1,6,4,7,2,1,2,0,,,1,,3500,1,1,0,0,1,,
1,485,6,10,2,8,9999,9999,2013,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,2,,3,4,,,,,,,,,,,,3,2,1,1,1,7,4,1,,,,,,,,,,,,,,,9
1,485,6,3,1,3,9,7,2009,,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,2,,2,5,,,,,,,,,,,,3,1,,,,,,2,1,4,9,2,1,,,,,,,,,1,
1,485,6,5,2,3,6,4,2017,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,4
1,485,6,6,2,3,25,3,2016,,,1,1,,,,,,,,,,,,,,2,1,,1,6,,,2,,2,0,,,,,,,,,,,,3,1,,,,,,1,,,,,,,,,,,,,,1,4
1,485,6,2,1,3,18,6,2017,,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,1,1,2,1,,,,,,,,,,,,3,1,,,,,,2,2,4,9,2,1,,,,,,,,,1,
1,485,6,7,2,8,9999,9999,1996,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,2,,2,17,,,,,,,,,,,,8,2,1,1,9,3,4,2,1,1,0,,,1,,2000,1,0,0,0,1,,
1,485,6,4,2,2,9999,9999,1993,,,,,,,,,,,3,1,1,,,,21,2,1,,1,6,,,2,,2,20,,,,,,,,,,,,9,2,1,1,5,7,4,2,2,2,0,,,1,,2500,1,0,0,0,0,,
1,485,6,9,2,8,1,1,2000,,,,,,,,,,,3,2,,,,,16,1,1,,1,6,,,2,,3,17,,,,,,,,,,,,17,2,1,1,6,7,4,2,1,1,0,,,1,,1000,1,0,0,0,0,,
1,485,7,4,2,3,24,4,2014,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,485,7,1,1,1,2,9,1978,,,,,,,,,,,2,1,2,,,,28,2,1,,1,6,,,2,,2,30,,,,,,,,,,,,6,2,1,5,9,1,2,2,1,1,5,7,4,1,,1000,1,1,0,0,0,,
1,485,7,5,1,3,28,5,2008,,,1,1,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,500,1,0,0,0,0,1,2
1,485,7,3,2,3,12,8,2015,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,485,7,2,2,2,8,7,1982,,,,,,,,,,,2,1,1,,,,25,1,1,,1,6,,,2,,2,26,,,,,,,,,,,,9,2,1,3,9,2,2,2,1,1,0,,,1,,700,1,0,0,0,0,,
1,485,8,10,2,3,9999,9999,1984,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,600,1,0,0,0,1,1,5
1,485,8,20,1,5,9999,9999,2011,,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,3,9,2,1,2,2,3,0,,,,,,,,,,,,
1,485,8,3,2,3,9999,9999,1991,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,2,1,1,1,7,4,1,,50,1,0,0,0,0,1,
1,485,8,5,2,2,9999,9999,1967,,,,,,,,,,,3,1,1,,,,17,2,1,,1,6,,,2,,3,16,,,,,,,,,,,,9,2,2,1,1,7,4,2,1,1,1,7,4,1,,0,0,0,0,0,0,,
1,485,8,14,2,3,9999,9999,2002,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,150,1,0,0,0,0,1,11
1,485,8,13,2,3,9999,9999,2009,,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,11
1,485,8,9,1,3,9999,9999,1990,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,1000,1,0,0,0,0,1,5
1,485,8,6,1,3,9999,9999,2000,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,250,0,0,0,0,0,1,5
1,485,8,2,2,3,9999,9999,2002,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,2,1,1,1,7,4,1,,0,1,0,0,0,0,1,
1,485,8,16,2,2,9999,9999,1988,,,,,,,,,,,3,1,1,,,,23,1,1,,1,6,,,2,,3,22,,,,,,,,,,,,9,2,1,1,1,7,4,2,1,1,1,7,4,1,,0,0,0,0,0,0,,
1,485,8,11,2,2,9999,9999,1987,,,,,,,,,,,3,1,1,,,,15,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
1,485,8,1,1,1,1,1,1961,,,,,,,,,,,3,1,5,11,16,,25,1,1,,1,6,,,2,,2,25,,,,,,,,,,,,6,2,2,1,1,7,4,2,1,1,1,7,4,1,,2000,1,1,0,0,0,,
1,485,8,21,1,5,9999,9999,2008,,,1,2,,,,,,,1,,,,,,,1,1,,1,6,,,2,,2,2,,,,,,,,,,,,17,2,1,3,9,2,1,2,2,3,0,,,2,2,,0,0,0,0,0,,
1,485,8,17,2,3,9999,9999,2015,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,16
1,485,8,18,1,3,9999,9999,2014,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,16
1,485,8,4,1,3,9999,9999,1994,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,2,1,1,1,7,4,1,,800,1,0,0,0,0,1,
1,485,8,19,2,5,9999,9999,2015,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,2,,1,1,,,,,,,,,,,,17,2,1,3,9,2,1,2,2,3,0,,,,,,,,,,,,
1,485,8,12,1,3,9999,9999,2012,,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,11
1,485,8,15,1,3,9999,9999,2002,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,750,1,0,0,0,0,1,11
1,485,9,1,1,1,9999,9999,9999,50,,,,,,,,,,2,1,2,,,,17,2,1,,1,6,,,2,,3,45,,,,,,,,,,,,5,2,2,1,1,7,4,2,2,1,0,,,2,1,100,0,0,0,0,0,,
1,485,9,2,2,2,9999,9999,1970,,,,,,,,,,,2,1,1,,,,15,1,1,,1,6,,,2,,3,43,,,,,,,,,,,,3,2,2,1,1,7,4,2,1,1,0,,,1,,350,0,0,0,0,0,,
1,485,9,3,2,3,9999,9999,9999,9,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,2,,3,4,,,,,,,,,,,,3,1,,,,,,1,,,,,,,,,,,,,,1,2
1,485,9,7,2,3,2,4,1996,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,2,,3,18,,,,,,,,,,,,2,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,485,9,4,1,3,17,2,2007,,,1,1,,,,,,,1,,,,,,,1,1,,1,6,,,2,,3,8,,,,,,,,,,,,3,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,485,9,6,1,3,9999,9999,9999,20,,,,,,,,,,1,,,,,,,2,1,,1,6,,,2,,3,15,,,,,,,,,,,,2,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,485,9,5,2,3,7,6,2003,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,2,,3,11,,,,,,,,,,,,2,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,485,10,1,1,1,26,9,1975,,,,,,,,,,,2,1,2,,,,22,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,3,9,2,1,2,1,3,0,,,1,,2000,1,0,0,0,0,,
1,485,10,3,2,3,4,1,2017,,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,485,10,7,1,9,9999,9999,1994,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,5,7,4,2,1,1,0,,,2,2,,0,0,0,0,0,,
1,485,10,4,1,3,9999,9999,2009,,,1,2,,,,,,,,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,485,10,2,2,2,1,1,1981,,,,,,,,,,,2,1,1,,,,20,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,0,,,2,1,1,0,,,1,,1000,1,0,0,0,0,,
1,485,10,5,2,3,2,2,2004,,,1,2,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,500,1,0,0,0,0,1,2
1,485,10,6,1,3,9999,9999,2001,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,485,11,2,2,2,9999,9999,1975,,,,,,,,,,,3,1,1,,,,20,1,1,,1,6,,,2,,3,19,,,,,,,,,,,,6,2,1,1,1,7,4,2,1,1,1,7,4,1,,250,0,0,0,0,0,,
1,485,11,6,2,3,9999,9999,1992,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,0,1,0,0,0,0,1,2
1,485,11,1,1,1,9999,9999,1956,,,,,,,,,,,3,1,2,,,,25,1,1,,1,6,,,2,,3,20,,,,,,,,,,,,6,2,2,1,1,7,4,2,2,1,1,7,4,1,,1000,1,1,0,0,0,,
1,485,11,4,1,3,9999,9999,2000,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,500,1,0,0,0,0,1,2
1,485,11,5,1,3,9999,9999,1994,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,250,1,0,0,0,0,1,2
1,485,11,3,1,3,16,3,2002,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,2,,2,2,,,,,,,,,,,,3,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,485,12,1,1,1,24,4,1957,,,,,,,,,,,2,1,4,,,,34,1,1,,1,6,,,2,,3,14,,,,,,,,,,,,8,2,2,5,9,4,1,2,2,1,0,,,1,,2000,1,1,0,0,0,,
1,485,12,7,2,8,1,1,2002,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,2,,3,6,,,,,,,,,,,,8,2,1,1,1,7,4,2,1,1,0,,,1,,500,1,0,0,0,0,,
1,485,12,3,2,3,1,9,1993,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,2,,1,17,,,,,,,,,,,,2,1,,,,,,1,,,,,,1,,500,1,0,0,0,0,1,4
1,485,12,5,1,3,1,1,2005,,,1,1,,,,,,,1,,,,,,,2,1,,1,6,,,2,,3,6,,,,,,,,,,,,8,1,,,,,,1,,,,,,1,,150,0,0,0,0,0,1,4
1,485,12,6,2,8,13,6,2004,,,1,1,,,,,,,1,,,,,,,2,1,,1,6,,,2,,3,6,,,,,,,,,,,,8,2,1,1,4,5,4,2,1,1,0,,,2,1,100,0,0,0,0,0,,
1,485,12,4,2,2,8,9,1975,,,,,,,,,,,2,1,1,,,,24,2,1,,1,6,,,2,,3,19,,,,,,,,,,,,8,2,2,6,9,5,1,2,1,1,0,,,1,,500,1,0,0,0,0,,
1,485,12,2,2,3,1,9,1993,,,,,,,,,,,1,,,,,,,2,1,,1,6,,,2,,1,17,,,,,,,,,,,,2,1,,,,,,1,,,,,,1,,500,1,0,0,0,0,1,4
2,486,1,1,1,1,9999,9999,9999,31,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,9,3,1,2,1,1,0,,,2,2,,0,0,0,0,0,,
2,486,2,3,1,3,7,12,2017,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,486,2,1,1,1,9999,9999,9999,32,,,,,,,,,,2,1,2,,,,30,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,6,4,3,2,1,1,0,,,1,,500,0,0,0,0,0,,
2,486,2,2,2,2,9999,9999,9999,24,,,,,,,,,,2,1,1,,,,22,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,0,,,2,2,,0,0,0,0,0,,
2,486,3,5,1,3,9999,9999,9999,18,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,500,1,0,0,0,0,1,2
2,486,3,2,2,2,9999,9999,1968,,,,,,,,,,,3,1,1,,,,18,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,3,9,4,2,2,1,1,0,,,1,,500,0,0,0,0,0,,
2,486,3,1,1,1,9999,9999,1962,,,,,,,,,,,3,1,2,,,,22,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,3,9,3,2,2,2,1,0,,,1,,1500,1,0,0,0,0,,
2,486,3,3,1,3,9999,9999,2008,,,1,2,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
2,486,3,6,2,3,9999,9999,1993,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,200,0,0,0,0,0,1,2
2,486,3,4,1,3,9999,9999,9999,15,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
2,486,4,2,2,3,9999,9999,1982,,,,,,,,,,,6,,,,,,24,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,4,9,2,1,1,,,,,,1,,1000,1,0,0,0,0,,1
2,486,4,3,2,5,30,4,2004,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,2,,2,13,,,,,,,,,,,,8,2,2,5,9,1,1,2,2,1,0,,,1,,500,0,0,0,0,0,,
2,486,4,1,2,1,9999,9999,1960,,,,,,,,,,,5,,,,,,20,1,1,,1,6,,,1,1,3,18,,,,,,,,,,,,9,2,2,1,1,7,4,2,2,1,1,8,4,1,,1000,0,0,0,0,0,,
