"country","hhid","logem","mur","toit","sol","eauboi_ss","eauboi_sp","elec_ac","elec_ur","elec_ua","ordure","toilet","eva_toi","eva_eau","tv","fer","frigo","cuisin","ordin","decod","car","superf","grosrum","petitrum","porc","lapin","volail","sh_id_demo","sh_co_natu","sh_co_eco","sh_id_eco","sh_co_vio","sh_co_oth"
"NER",358003,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.07896423339844,2,0,0,0,0,0,0,0,0,0,0
"NER",358004,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,6,0,0,0,0,0,0,0,0,0
"NER",358005,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5412139892578,2,3,0,0,0,0,1,0,1,0,0
"NER",358006,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0
"NER",358007,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.85045003890991,0,2,0,0,0,0,0,0,0,0,0
"NER",358008,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36582013964653,0,6,0,0,0,0,1,0,0,0,0
"NER",358009,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061319999396801,0,8,0,0,15,0,1,0,0,0,0
"NER",358010,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.44924219325185,1,6,0,0,3,0,1,1,1,0,0
"NER",358011,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235209994018078,0,2,0,0,4,0,1,1,0,0,0
"NER",358012,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269219994544983,0,17,0,0,5,0,1,1,1,0,0
"NER",359001,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44999998807907,5,25,0,0,50,0,1,0,0,0,0
"NER",359002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23868998885155,4,8,0,0,0,0,1,1,0,0,0
"NER",359003,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964720010757446,0,5,0,0,10,1,1,0,0,0,0
"NER",359004,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87620997428894,10,50,0,0,9,0,1,0,0,0,0
"NER",359005,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760689973831177,2,3,0,0,0,0,1,0,0,0,0
"NER",359006,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22000002861023,0,2,0,0,5,0,1,1,0,0,0
"NER",359007,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42576551437378,40,20,0,0,16,0,1,0,0,0,0
"NER",359008,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58993995189667,2,4,0,0,3,0,0,0,0,0,0
"NER",359009,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.55650001764297,10,15,0,0,0,1,1,0,0,0,0
"NER",359010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11039996147156,10,0,0,0,0,0,0,0,0,0,0
"NER",359011,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39000004529953,10,5,0,0,40,1,1,0,0,0,0
"NER",359012,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92000007629395,6,17,0,0,12,1,1,0,0,0,0
"NER",360001,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",360002,2,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,,0,9,0,0,0,0,0,0,0,0,0
"NER",360003,2,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.60760003328323,0,5,0,0,0,0,0,0,0,0,0
"NER",360004,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",360005,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",360006,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0.502680003643036,0,2,0,0,20,1,0,0,0,0,0
"NER",360007,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.88449001312256,0,11,0,0,20,0,0,0,0,0,0
"NER",360008,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0
"NER",360009,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,1,0,0
"NER",360010,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,0,2,0,0,0,1,0,1,0,0,0
"NER",360011,2,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0568800009787083,0,0,0,0,4,1,1,0,0,0,0
"NER",360012,2,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",361001,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81780004501343,,,,,,0,0,0,1,0,0
"NER",361002,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,9,0,0,6,0,0,0,0,0,0
"NER",361003,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.06018996238709,1,0,0,0,0,1,1,0,0,0,0
"NER",361004,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",361005,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,1,0,0,0
"NER",361006,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12889957427979,,,,,,1,1,0,0,0,0
"NER",361007,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.56757760047913,,,,,,0,0,0,0,0,0
"NER",361008,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",361009,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.579999983310699,,,,,,0,1,1,0,0,0
"NER",361010,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.57855999469757,,,,,,0,1,0,0,0,0
"NER",361011,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.13409003615379,1,5,0,0,0,0,1,1,0,0,0
"NER",361012,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21000003814697,,,,,,0,1,0,1,0,0
"NER",362001,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",362002,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.875119984149933,0,8,0,0,9,0,0,0,0,0,0
"NER",362003,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.05034005641937,2,19,0,0,90,0,0,0,0,0,0
"NER",362004,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.82968002557755,2,5,0,0,0,0,0,0,0,0,0
"NER",362005,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23174011707306,10,25,0,0,17,1,1,0,0,0,0
"NER",362006,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46052002906799,30,31,0,0,20,0,0,0,0,0,0
"NER",362007,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69991800934076,15,3,0,0,13,1,1,0,0,0,0
"NER",362008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50094997882843,45,80,0,0,31,1,0,0,0,0,0
"NER",362009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50107991695404,6,30,0,0,27,0,0,0,0,0,0
"NER",362010,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8688600063324,0,6,0,0,4,0,1,1,0,0,0
"NER",362011,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38243997097015,7,3,0,0,11,1,1,0,0,0,0
"NER",362012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85909998416901,32,70,0,0,32,0,0,0,0,0,0
"NER",363001,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,1,1,1,0,0,0
"NER",363002,3,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,,,,,,,0,0,1,0,0,0
"NER",363003,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,1,0,1,0,1,0
"NER",363004,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",363005,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.21168994903564,3,3,0,0,10,1,0,1,0,0,0
"NER",363006,2,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.298429995775223,3,12,0,0,27,1,1,0,0,0,0
"NER",363007,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",363008,4,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0
"NER",363009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,1,0,0
"NER",363010,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.694310009479523,,,,,,1,0,1,1,0,0
"NER",363011,2,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0456399992108345,,,,,,1,0,0,0,0,0
"NER",363012,3,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,0,0,0,1,0,0
"NER",364001,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.56319999694824,0,1,0,0,0,0,1,0,0,0,0
"NER",364002,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63405001163483,0,0,0,0,0,0,1,0,0,0,0
"NER",364003,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63559997081757,1,5,0,0,2,0,1,0,0,0,0
"NER",364004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91612112522125,0,0,0,0,8,0,1,0,0,0,0
"NER",364005,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31523084640503,1,0,0,0,0,0,1,0,0,0,0
"NER",364006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7420699596405,,,,,,0,1,0,0,0,0
"NER",364007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84602785110474,,,,,,0,1,0,0,0,0
"NER",364008,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,1,0,0,0,0
"NER",364009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62579989433289,1,2,0,0,6,0,1,0,0,0,0
"NER",364010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59973907470703,0,0,0,0,0,0,1,0,0,0,0
"NER",364011,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39750003814697,0,1,0,0,1,0,1,0,0,0,0
"NER",364012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57430899143219,0,4,0,0,0,1,0,0,0,0,0
"NER",365001,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.10079073905945,1,1,0,0,7,0,0,0,0,0,0
"NER",365002,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",365003,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31.7098941802979,3,20,0,0,15,0,0,0,0,0,0
"NER",365004,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2494101524353,0,6,0,0,0,0,0,0,0,0,0
"NER",365005,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",365006,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.05143392086029,0,1,0,0,5,0,0,0,0,0,0
"NER",365007,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,0,0,0,0,0
"NER",365008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,0,0,0,0,0,0,0,0,0
"NER",365009,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,0,0
"NER",365010,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.78312003612518,1,12,0,0,0,1,0,0,0,0,0
"NER",365011,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0
"NER",365012,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",366001,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85397744178772,2,7,0,0,12,0,0,0,0,0,0
"NER",366002,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1246999502182,3,3,0,0,5,0,1,0,0,0,0
"NER",366003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0884313583374,10,31,0,0,7,0,1,0,0,0,0
"NER",366004,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80290007591248,,,,,,0,0,0,0,0,0
"NER",366005,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",366006,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16004991531372,1,0,0,0,0,0,0,0,0,0,0
"NER",366007,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.207973241806,14,15,0,0,8,0,0,0,0,0,0
"NER",366008,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55679988861084,1,2,0,0,0,0,0,0,0,0,1
"NER",366009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66929996013641,0,0,0,0,5,0,1,0,0,0,0
"NER",366010,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05360001325607,0,6,0,0,0,0,1,1,0,0,0
"NER",366011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735499978065491,0,1,0,0,0,1,1,0,0,0,0
"NER",366012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2778000831604,3,8,0,0,6,0,0,0,0,0,0
"NER",367001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971400022506714,2,0,0,0,3,0,1,0,0,0,0
"NER",367002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",367003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.174899995327,1,7,0,0,6,0,0,0,1,1,0
"NER",367004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29090023040771,1,2,0,0,0,0,0,0,0,0,0
"NER",367005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46903192996979,,,,,,0,0,0,0,0,0
"NER",367006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34541988372803,0,5,0,0,0,0,0,0,0,0,0
"NER",367007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",367008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,37,0,0,0,0,0,0
"NER",367009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3720999956131,0,1,0,0,0,0,0,0,0,0,0
"NER",367010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889320015907288,,,,,,0,0,0,0,0,0
"NER",367011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0
"NER",367012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43214988708496,1,0,0,0,0,0,0,0,0,0,0
"NER",368001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50170004367828,0,4,0,0,0,0,0,0,0,0,0
"NER",368002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06110000610352,1,8,0,0,3,1,0,0,0,0,0
"NER",368003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87960004806519,1,2,0,0,0,1,0,0,0,0,0
"NER",368005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39463996887207,0,4,0,0,0,1,0,0,0,0,0
"NER",368006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68655014038086,,,,,,0,0,0,0,0,0
"NER",368007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25360000133514,2,7,0,0,0,0,0,0,0,0,0
"NER",368008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43130993843079,1,4,0,0,0,0,0,0,0,0,0
"NER",368009,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44659996032715,0,2,0,0,6,0,1,0,0,0,0
"NER",368010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46479988098145,2,9,0,0,0,0,1,0,0,0,0
"NER",368011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71429979801178,1,2,0,0,3,0,1,0,0,0,0
"NER",368012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2824000120163,2,6,0,0,0,0,1,0,0,0,0
"NER",368016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92241472005844,0,1,0,0,0,0,0,1,0,0,0
"NER",369001,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11730003356934,1,1,0,0,0,0,0,0,0,0,0
"NER",369002,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",369003,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1153998374939,2,0,0,0,0,0,1,0,0,0,0
"NER",369004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14930009841919,0,3,0,0,0,0,0,0,0,0,0
"NER",369005,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33963012695313,3,17,0,0,0,1,0,0,0,0,0
"NER",369006,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33240008354187,,,,,,0,0,0,0,0,0
"NER",369007,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04374003410339,,,,,,1,0,0,0,0,0
"NER",369008,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1288999915123,1,7,0,0,0,0,0,0,0,0,0
"NER",369009,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96900010108948,1,0,0,0,4,0,1,0,0,0,0
"NER",369010,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43510007858276,0,1,0,0,0,0,1,0,0,0,0
"NER",369011,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70229995250702,,,,,,0,1,0,0,0,0
"NER",369012,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764219999313354,,,,,,1,0,0,0,0,0
"NER",370001,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.7166999578476,0,0,0,0,2,0,0,0,0,0,0
"NER",370002,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.230299949646,,,,,,0,0,0,0,0,0
"NER",370004,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25339996814728,0,2,0,0,0,0,0,0,0,0,0
"NER",370005,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01092004776001,0,9,0,0,0,0,1,0,0,0,0
"NER",370006,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95910012722015,0,2,0,0,0,0,1,0,0,0,0
"NER",370007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0
"NER",370008,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2480001449585,,,,,,0,1,0,0,0,0
"NER",370009,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3495999574661,10,15,0,0,11,0,1,0,0,0,0
"NER",370011,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37400007247925,0,2,0,0,3,0,1,0,0,0,1
"NER",370012,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63210010528564,1,0,0,0,0,0,1,0,0,0,0
"NER",370013,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26340007781982,,,,,,0,1,0,0,0,0
"NER",370016,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557900011539459,,,,,,0,0,0,0,0,1
"NER",371001,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9340004920959,4,3,0,0,35,1,0,0,0,0,0
"NER",371002,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56379997730255,0,0,0,0,27,0,1,0,0,0,0
"NER",371003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80536007881165,6,21,0,0,11,0,1,0,0,0,0
"NER",371004,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78540992736816,11,26,0,0,17,0,1,0,0,0,0
"NER",371005,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20149993896484,0,0,0,0,11,0,1,1,0,0,0
"NER",371006,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1010000705719,1,27,0,0,25,1,0,0,0,0,0
"NER",371007,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64320993423462,7,20,0,0,14,0,1,0,0,0,0
"NER",371008,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19020009040833,4,7,0,0,26,0,0,0,0,0,1
"NER",371009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786520004272461,0,0,0,0,7,1,1,0,0,0,0
"NER",371010,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79136991500854,1,0,0,0,6,0,0,0,0,0,1
"NER",371011,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,1,0,0,0,0,0
"NER",371012,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64269995689392,1,36,0,0,3,0,0,0,1,0,0
"NER",372001,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90849989652634,0,2,0,0,0,1,1,0,0,0,0
"NER",372002,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11159998178482,0,5,0,0,1,1,1,0,0,0,0
"NER",372003,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646399974822998,0,1,0,0,0,1,0,0,0,0,0
"NER",372004,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19240000844002,0,2,0,0,1,0,1,0,0,0,0
"NER",372005,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85849106311798,0,6,0,0,0,0,1,0,0,0,0
"NER",372006,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26297000050545,0,1,0,0,4,0,1,0,0,0,0
"NER",372007,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631429970264435,1,4,0,0,0,0,1,0,0,0,0
"NER",372008,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09723000228405,,,,,,0,1,0,0,0,0
"NER",372009,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64819997549057,,,,,,1,1,0,0,0,0
"NER",372010,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7882000207901,0,2,0,0,0,1,0,0,0,0,0
"NER",372011,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548600003123283,0,8,0,0,15,0,1,0,0,0,0
"NER",372012,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231099992990494,2,0,0,0,4,0,0,0,0,0,0
"NER",373002,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,7,0,0,13,1,0,0,0,0,0
"NER",373003,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37689995765686,,,,,,0,0,0,0,0,0
"NER",373004,4,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",373005,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,4,0,0,13,0,0,0,1,0,0
"NER",373006,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",373007,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,0,0,0,0,0,0
"NER",373008,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.25412178039551,,,,,,0,0,0,0,0,0
"NER",373009,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552500009536743,0,5,0,0,23,0,0,0,0,0,0
"NER",373010,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.86521005630493,2,0,0,0,9,0,1,0,0,0,0
