"vague","grappe","menage","s20q01","s20q02","s20q03","s20q04","s20q05","s20q06","s20q07","s20q08","s20q09","s20q10","s20q11","s20q12","s20q13__1","s20q13__2","s20q13__3","s20q13__4","s20q13__5","s20q13__6","s20q13__7","s20q13__8","s20q13__9","s20q13__10","s20q13__11","s20q13__12","s20q15a","s20q15b","s20q15c","s20q15d","s20q16a","s20q16b","s20q16c","s20q16d","s20q17a","s20q17b","s20q17c","s20q17d","s20q18a","s20q18b","s20q18c","s20q18d","s20q00"
1,455,8,1,3,4,4,3,250000,4,2,2,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,11
1,455,9,2,2,2,6,2,150000,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,1
1,455,10,1,3,5,6,3,250000,4,2,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,455,11,1,2,2,6,2,1000000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,5
1,455,12,2,3,5,6,3,300000,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,456,1,1,3,3,6,3,100000,2,2,2,2,4,4,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,456,2,2,3,4,6,3,150000,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
2,456,3,1,2,3,6,3,200000,2,2,2,2,4,4,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
2,456,4,1,3,4,6,3,200000,2,2,2,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
2,456,5,2,3,4,6,3,200000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4
2,456,6,1,4,4,6,3,50000,2,2,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,456,7,1,3,5,6,3,120000,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,456,8,2,2,2,6,2,150000,2,2,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,456,9,1,1,2,6,3,200000,2,2,1,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
2,456,10,1,3,5,6,3,110000,3,1,2,1,4,4,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,2
2,456,11,1,1,3,6,3,200000,2,2,2,2,4,4,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
2,456,12,1,4,4,6,4,200000,4,1,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,457,1,2,1,3,6,2,1500000,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,457,2,1,2,3,6,2,300000,4,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,2
1,457,3,2,2,4,6,3,500000,4,1,1,1,4,4,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2
1,457,4,1,2,5,6,2,1000000,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,457,5,2,3,3,6,2,200000,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,457,6,1,4,4,1,2,250000,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,1
1,457,8,3,5,3,6,2,600000,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,457,9,2,3,5,6,3,300000,4,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,457,10,2,1,4,3,3,200000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,1
1,457,11,2,2,3,3,2,400000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,1
1,457,12,2,3,4,6,3,300000,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
1,457,15,1,2,5,6,2,250000,2,2,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,458,1,1,2,3,6,3,300000,2,2,2,2,4,4,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,2
2,458,2,1,3,3,6,3,200000,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,458,3,1,2,3,6,3,300000,4,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,458,4,1,3,4,6,3,100000,1,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,458,5,2,2,2,6,2,250000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,458,6,1,4,3,6,4,100000,4,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,458,7,1,3,4,6,3,50000,4,4,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,458,8,1,1,2,6,2,300000,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,458,9,1,4,5,4,4,300000,4,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,2
2,458,11,1,3,4,6,3,200000,1,1,1,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,458,12,1,4,4,6,5,100000,4,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,459,1,2,2,2,6,2,500000,1,2,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,2
1,459,2,1,3,4,3,3,100000,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,1
1,459,3,1,3,3,6,3,500000,4,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,2
1,459,4,1,3,3,5,3,200000,2,2,2,2,4,4,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,2
1,459,6,2,2,5,6,2,300000,1,1,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,459,7,1,2,3,6,2,300000,4,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,2
1,459,8,1,4,3,6,3,200000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,459,9,1,3,3,6,3,100000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,459,11,1,2,2,3,2,500000,4,2,2,2,1,2,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,459,12,2,3,4,4,3,250000,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,459,13,1,1,2,6,3,250000,1,1,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,459,16,1,3,3,6,3,100000,4,1,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,1
2,460,1,2,1,1,6,1,1500000,4,2,2,2,2,2,0,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,1
2,460,2,2,3,4,6,4,100000,4,2,2,2,4,4,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,460,3,1,3,3,6,3,350000,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,460,4,1,3,4,3,3,200000,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,460,5,2,3,2,6,2,300000,1,2,2,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
2,460,6,2,3,2,6,2,250000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,460,7,2,2,2,6,2,180000,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,460,9,1,3,4,6,3,150000,1,1,2,2,4,4,1,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,1
2,460,10,1,4,4,6,4,130000,1,2,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
2,460,11,1,1,2,6,2,300000,4,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,2
2,460,12,1,4,4,4,4,200000,1,1,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
1,461,1,2,2,3,6,2,500000,4,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,461,2,2,3,5,6,3,200000,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,2
1,461,3,2,1,2,6,2,2000000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,461,4,2,2,2,6,2,1500000,2,2,1,2,4,2,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,2
1,461,5,1,2,2,4,2,150000,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,6
1,461,6,2,2,2,4,2,100000,1,2,2,2,4,4,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,2
1,461,8,1,3,3,4,2,350000,4,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,2
1,461,9,2,3,5,6,3,300000,1,1,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,461,10,2,4,2,4,3,120000,2,1,2,2,4,4,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,1
1,461,12,2,2,3,6,2,300000,4,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,461,14,2,3,3,6,2,250000,4,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,461,16,1,4,3,6,3,150000,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
2,462,1,1,2,3,6,3,300000,4,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,462,2,1,2,3,6,3,300000,2,2,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,462,3,2,2,3,6,3,100000,4,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,462,4,1,3,4,6,4,100000,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,462,6,2,3,2,6,2,300000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,462,7,2,3,3,6,2,170000,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
2,462,8,1,4,4,6,4,25000,1,1,2,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,2
2,462,9,1,1,3,6,2,500000,4,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,13
2,462,10,1,4,4,6,4,200000,4,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,462,11,1,1,3,5,2,350000,4,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
2,462,12,1,4,4,4,4,150000,4,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,462,13,2,3,5,6,3,100000,4,2,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,463,1,1,2,4,6,4,30000,1,4,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,2
1,463,2,1,4,5,4,3,20000,4,1,2,1,4,4,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,463,3,1,2,3,6,2,400000,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,463,6,1,2,3,4,2,750000,2,2,2,1,2,2,1,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,1
1,463,7,1,1,1,6,2,1500000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,463,8,1,3,5,6,3,200000,4,1,1,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,463,9,2,2,3,6,3,100000,1,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,463,11,2,2,2,6,3,500000,1,2,1,2,4,4,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,463,12,1,3,2,4,3,75000,4,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
2,464,1,1,3,4,6,4,50000,4,2,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,464,2,1,2,3,6,3,200000,2,2,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,464,3,1,2,3,6,3,500000,4,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,464,5,2,3,5,6,4,60000,1,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,464,6,1,3,5,6,2,75000,1,2,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,464,7,1,2,2,6,2,800000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,464,9,1,1,3,4,2,400000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,464,10,1,4,4,4,4,100000,4,1,1,1,4,4,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
2,464,11,1,3,4,4,4,300000,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,1
2,464,12,1,1,3,4,2,300000,2,2,2,2,3,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
2,464,14,1,2,2,6,2,1000000,4,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,465,1,1,2,3,6,2,200000,2,2,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,465,2,1,3,2,6,3,400000,2,2,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,465,4,1,4,4,6,3,100000,4,4,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,7
1,465,6,1,3,5,6,3,200000,2,2,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,465,7,1,4,4,4,4,150000,4,4,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,465,8,3,4,4,4,3,150000,2,1,2,1,4,4,1,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,2
1,465,9,1,3,3,6,3,1000000,2,4,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,2
1,465,10,1,4,4,6,4,150000,4,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,465,11,2,3,4,6,3,80000,1,4,2,1,4,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
1,465,12,1,3,4,6,3,200000,4,1,1,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,465,13,1,3,4,4,2,450000,2,2,2,2,2,2,0,0,1,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
1,465,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,466,1,1,2,3,6,3,300000,4,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,466,3,1,2,2,6,2,300000,4,2,2,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,466,4,1,3,4,6,3,200000,4,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,466,5,1,4,4,6,4,40000,4,2,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,466,6,1,3,4,6,3,100000,4,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,466,7,1,2,2,6,2,350000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,466,8,1,3,4,6,2,250000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,466,9,1,3,3,4,2,300000,4,2,3,2,3,3,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,2
2,466,10,1,3,4,4,4,200000,4,1,1,1,4,4,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,466,11,1,4,4,4,4,150000,4,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,2
2,466,12,1,3,4,4,4,200000,4,2,1,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,2
2,466,13,1,3,4,6,3,100000,4,2,2,2,4,4,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,467,1,1,4,4,6,3,100000,4,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,467,2,2,3,4,6,3,400000,4,2,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,467,3,1,3,3,4,3,90000,4,2,2,4,4,4,1,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,1
1,467,4,1,3,3,6,3,1000000,4,1,1,1,4,2,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,2
1,467,5,1,2,3,6,2,300000,4,1,1,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,467,6,1,4,4,6,4,150000,4,1,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,467,7,1,3,4,6,4,250000,4,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,467,8,1,4,4,4,2,200000,4,1,2,1,4,4,1,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,467,9,1,4,4,6,3,120000,1,1,1,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,467,10,2,3,4,4,3,150000,4,1,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,467,11,1,3,3,6,2,150000,4,4,2,2,2,2,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,1
1,467,12,1,2,3,4,1,500000,4,2,2,2,2,2,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,4
2,468,1,2,2,2,6,3,200000,2,2,2,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,468,2,2,1,2,6,2,500000,4,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
2,468,3,2,2,2,6,2,1000000,4,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
2,468,4,2,2,2,6,3,400000,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
2,468,5,2,3,2,6,2,450000,4,2,2,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,468,6,1,3,4,6,3,200000,1,1,2,1,4,4,1,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,1
2,468,7,2,2,2,6,2,200000,4,2,2,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,2
2,468,8,1,3,4,6,3,250000,4,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
2,468,9,1,1,1,6,2,5000000,2,2,2,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
2,468,10,1,3,4,6,3,200000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,1
2,468,11,1,2,4,6,3,150000,2,2,2,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,2
2,468,12,1,2,2,6,2,250000,4,2,2,2,4,4,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,2
1,469,1,1,2,4,6,2,800000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,2
1,469,2,1,3,3,6,3,200000,4,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
1,469,5,1,3,4,6,3,170000,2,1,2,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,2
1,469,6,1,3,3,6,3,200000,1,1,1,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,469,7,1,3,3,3,3,250000,1,1,1,1,4,4,1,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,2
1,469,8,1,2,2,6,2,500000,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,469,9,1,3,4,6,3,150000,4,1,2,2,4,4,0,0,0,0,0,0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,1
1,469,10,1,3,3,6,3,500000,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,1
1,469,11,1,2,2,6,2,1000000,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
1,469,12,1,3,5,6,2,100000,4,2,2,2,4,4,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,469,14,1,2,3,6,2,200000,4,2,2,2,4,4,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
1,469,15,1,3,4,6,3,100000,4,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
2,470,1,1,4,3,6,3,250000,1,1,1,1,4,4,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
2,470,2,1,4,4,6,3,120000,4,2,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
2,470,3,1,3,3,6,2,600000,2,2,2,2,4,4,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,1
2,470,4,1,2,2,6,2,250000,4,1,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
2,470,5,2,3,3,6,3,150000,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,470,6,1,3,4,6,3,100000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,470,7,2,2,2,6,2,300000,4,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,470,8,2,3,4,6,3,130000,1,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,1
2,470,9,2,2,2,6,1,1000000,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,470,10,2,3,3,6,3,170000,2,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,470,11,2,1,1,6,2,500000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,470,12,2,2,2,6,3,300000,2,2,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,471,1,2,3,2,6,3,500000,4,2,1,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,471,2,1,3,2,2,3,500000,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,471,3,1,3,3,6,3,100000,1,1,1,1,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,471,5,2,2,1,2,2,500000,4,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,3
1,471,6,2,3,2,6,2,200000,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,1
1,471,7,1,3,1,2,2,600000,1,1,1,1,4,4,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,471,8,1,3,5,6,3,100000,4,2,1,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
1,471,9,2,2,5,6,3,150000,2,2,2,2,2,2,0,1,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,471,10,1,3,3,4,2,500000,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,1
