"vague","grappe","menage","s17q00","s17q01","s17q02","s17q03","s17q51","s17q38b","s17q34b","s17q04","s17q05","s17q06","s17q07a1","s17q07b1","s17q07c1","s17q07d1","s17q07e1","s17q07a2","s17q07a3","s17q07a4","s17q07b2","s17q07b3","s17q07b4","s17q07c2","s17q07c3","s17q07c4","s17q07d2","s17q07d3","s17q07d4","s17q07e2","s17q07e3","s17q08","s17q09","s17q10","s17q11","s17q12","s17q13","s17q14","s17q15__0","s17q15__1","s17q16","s17q17","s17q18a","s17q18b","s17q18c","s17q18d","s17q18e","s17q18f","s17q18g","s17q18h","s17q18i","s17q19","s17q20","s17q21","s17q22__0","s17q22__1","s17q23","s17q24a","s17q24b","s17q25","s17q26","s17q27__0","s17q27__1","s17q28","s17q29","s17q30","s17q31a","s17q31b","s17q32a","s17q32b","s17q33","s17q34a","s17q35","s17q36__0","s17q36__1","s17q37","s17q38a","s17q39","s17q40","s17q41__0","s17q41__1","s17q42","s17q43","s17q44","s17q45","s17q46","s17q47__0","s17q47__1","s17q48","s17q49","s17q50","s17q52","s17q53","s17q54","s17q55","s17q56","s17q57","s17q58","s17q59","s17q60","s17q61"
2,264,7,1,"Caprins (Chèvres)",3,1,500,,,1,12,1,1,,,,,1,1,2,,,,,,,,,,,,1,13000,2,1,100,54000,1300,1,,1,1,0,1,0,0,0,0,0,0,0,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6500,2,,,2,,2,,2,
2,264,7,1,"Ovins (Moutons)",2,1,7000,,,3,9,4,1,,,,,4,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,11000,2,,,2,,2,,2,
2,264,8,1,"Asins (Anes)",6,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,20000,2,,,2,,2,,2,
2,264,8,1,"Caprins (Chèvres)",3,1,1500,,,1,4,0,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,15000,2,,,2,,2,,2,
2,264,9,1,"Ovins (Moutons)",2,1,7500,,,1,6,6,1,,,,,6,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,5000,2,,,1,6000,2,,2,
2,264,10,1,"Asins (Anes)",6,1,4000,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,3000,2,,,2,,2,,2,
2,264,10,1,"Ovins (Moutons)",2,1,3000,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1500,2,,,2,,2,,2,
2,264,11,1,"Asins (Anes)",6,1,1500,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,8000,2,,,1,0,2,,2,
2,264,11,1,"Poules / poulets",9,1,500,,,1,15,15,1,,,,,15,1,2,,,,,,,,,,,,0,,6,1,100,11000,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,12,1000,2,,,2,,2,,2,
1,265,2,1,"Ovins (Moutons)",2,1,4000,,,1,3,3,5,11,,,,2,1,1,1,1,2,,,,,,,,,1,27000,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,30000,2,,,2,,2,,2,
1,265,2,1,"Equins (Chevaux)",5,1,30000,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,1,1,100,110000,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,30000,2,,,2,,2,,2,
1,265,2,1,"Caprins (Chèvres)",3,1,2500,,,1,2,2,11,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,1,11,0,0,0,0,0,0,0,0,1,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,10000,2,,,2,,2,,2,
1,265,3,1,"Bovins",1,1,5000,1,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,1,1,100,47000,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,1,1,3,4,1,0,,2,,,,,1,4,1,32000,1,2,,,,,,,,,1,6,25000,2,,,2,,2,,2,
1,265,3,1,"Pintades",10,1,,,,1,8,8,1,,,,,8,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,265,3,1,"Poules / poulets",9,1,,,,1,1,0,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,265,4,1,"Poules / poulets",9,1,,,,1,20,20,1,,,,,20,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,10,0,0,0,0,0,0,8,5,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,265,4,1,"Bovins",1,1,8000,,1,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,2,0,,1,1,200,2,,2,,2,,,,,,,,,,,,1,8,25000,2,,,2,,2,,2,
1,265,4,1,"Equins (Chevaux)",5,1,10000,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,200000,2,,,2,,2,,2,
1,265,4,1,"Asins (Anes)",6,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,1,60000,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,265,4,1,"Ovins (Moutons)",2,1,7000,,,1,4,4,1,,,,,4,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,0,1,0,0,0,0,0,0,0,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,30000,2,,,2,,2,,2,
1,265,5,1,"Ovins (Moutons)",2,1,3000,,,1,3,2,1,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,6000,2,,,2,,2,,2,
1,265,7,1,"Poules / poulets",9,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,265,8,1,"Asins (Anes)",6,1,2000,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,45000,2,,,2,,2,,2,
1,265,8,1,"Ovins (Moutons)",2,1,3500,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,4,1,100,104000,0,1,2,1,1,0,1,0,0,0,0,0,0,0,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,60000,2,,,2,,2,,2,
1,265,9,1,"Bovins",1,1,3000,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,2,,,2,,2,,2,
1,265,10,1,"Ovins (Moutons)",2,1,,,,2,2,2,2,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,265,10,1,"Poules / poulets",9,1,,,,1,5,0,,,,,,,,,,,,,,,,,,,,0,,3,8,0,2250,0,7,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,265,10,1,"Bovins",1,1,5000,,,2,1,1,2,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,20000,2,,,2,,2,,2,
1,265,11,1,"Caprins (Chèvres)",3,1,5000,,,1,4,4,1,,,,,4,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,6000,2,,,2,,2,,2,
1,265,11,1,"Ovins (Moutons)",2,1,6000,,,1,6,6,1,,,,,6,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,0,2,0,0,0,0,0,0,0,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,10000,2,,,2,,2,,2,
1,265,11,1,"Poules / poulets",9,1,,,,1,11,11,1,,,,,11,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,0,0,0,0,0,0,0,0,7,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,265,11,1,"Asins (Anes)",6,1,3000,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,2,,,2,,2,,2,
1,265,11,1,"Bovins",1,1,7000,1,,1,4,4,1,,,,,4,1,2,,,,,,,,,,,,0,,1,1,100,290000,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0,,2,,,,,1,1.5,2,,,,,,,,,,,,1,12,22000,2,,,2,,2,,2,
2,266,1,1,"Bovins",1,1,2500,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,,,2,,2,,2,
2,266,1,1,"Asins (Anes)",6,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,2,,,2,,2,,2,
2,266,2,1,"Asins (Anes)",6,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3500,2,,,2,,2,,2,
2,266,2,1,"Bovins",1,1,,1,,1,4,4,1,,,,,4,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,2,4,1,1,0,,2,,,,,1,0.25,2,,,,,,,,,,,,2,,1500,2,,,2,,2,,2,
2,266,5,1,"Asins (Anes)",6,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,10000,2,,,2,,2,,2,
2,266,6,1,"Asins (Anes)",6,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5000,2,,,2,,2,,2,
2,266,11,1,"Caprins (Chèvres)",3,1,,1,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,1,21000,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.5,1,0,,2,,,,,1,0.5,2,,,,,,,,,,,,2,,12000,2,,,2,,2,,2,
2,266,12,1,"Camelins (Chameaux)",4,1,,,,1,2,0,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,80000,2,,,2,,2,,2,
2,266,12,1,"Caprins (Chèvres)",3,1,,1,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,1,1,100,14000,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0.5,1,0,,2,,,,,1,0.5,2,,,,,,,,,,,,2,,10000,2,,,2,,2,,2,
2,266,12,1,"Asins (Anes)",6,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5000,2,,,2,,2,,2,
1,267,1,1,"Caprins (Chèvres)",3,1,,,,1,1,1,7,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,267,1,1,"Ovins (Moutons)",2,1,,,,1,0,,,,,,,,,,,,,,,,,,,,,0,,4,1,100,63000,2600,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,267,1,1,"Poules / poulets",9,1,,,,1,3,3,1,,,,,3,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,6,4,0,0,0,0,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,12,0,,,,12,2,,,2,,,2,,2,,2,
1,267,1,1,"Autres volailles",11,1,,,,1,3,3,1,,,,,3,1,2,,,,,,,,,,,,0,,3,1,100,3000,0,1,,1,1,0,0,0,0,0,0,0,0,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,267,3,1,"Caprins (Chèvres)",3,1,,,,1,3,3,1,,,,,3,1,2,,,,,,,,,,,,0,,2,1,100,30000,500,1,5,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,267,3,1,"Poules / poulets",9,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,267,3,1,"Ovins (Moutons)",2,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,1,1,100,30000,500,1,5,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,267,4,1,"Caprins (Chèvres)",3,1,,,,1,6,6,2,7,,,,3,1,1,3,1,2,,,,,,,,,0,,10,2,100,123000,2500,1,2,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,267,4,1,"Poules / poulets",9,1,,,,1,6,6,1,4,,,,1,1,1,5,1,2,,,,,,,,,4,3500,0,,,,,,,1,1,0,0,0,0,0,0,6,0,10,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,267,4,1,"Ovins (Moutons)",2,1,,,,1,1,1,2,,,,,1,1,2,,,,,,,,,,,,0,,3,2,100,60000,1000,1,2,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,267,5,1,"Bovins",1,1,15000,,,4,2,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5000,2,,,1,0,2,,2,
1,267,5,1,"Poules / poulets",9,1,,,,4,12,12,6,,,,,12,2,2,,,,,,,,,,,,0,,0,,,,,,,1,1,0,0,0,0,0,0,5,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,267,5,1,"Caprins (Chèvres)",3,1,,,,4,3,3,4,7,,,,1,1,1,2,1,2,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,1,0,2,,2,
1,267,6,1,"Ovins (Moutons)",2,1,,,,1,3,3,1,2,,,,2,1,1,1,1,2,,,,,,,,,0,,4,1,100,82000,1800,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,267,6,1,"Poules / poulets",9,1,,,,1,6,6,7,,,,,6,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,267,6,1,"Caprins (Chèvres)",3,1,,,,1,1,1,2,,,,,1,1,2,,,,,,,,,,,,0,,1,2,100,13000,350,2,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,267,7,1,"Bovins",1,1,,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,267,7,1,"Caprins (Chèvres)",3,1,,,,1,3,3,2,,,,,3,1,2,,,,,,,,,,,,0,,2,2,100,33000,300,2,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,267,7,1,"Poules / poulets",9,1,,,,1,10,10,1,,,,,10,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,5,2,0,0,0,0,0,0,6,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,267,8,1,"Pintades",10,1,,,,1,8,8,1,,,,,8,1,2,,,,,,,,,,,,0,,3,1,100,11000,750,1,,1,1,3,0,0,0,0,0,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,267,8,1,"Poules / poulets",9,1,,,,1,20,20,1,,,,,20,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,2,0,0,0,0,0,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,267,8,1,"Ovins (Moutons)",2,1,43000,,,1,3,3,1,,,,,3,1,2,,,,,,,,,,,,0,,6,1,100,168000,3000,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,60000,2,,,2,,2,,2,
1,267,8,1,"Bovins",1,1,,,,1,4,4,1,,,,,4,1,2,,,,,,,,,,,,0,,1,1,100,115000,2500,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,267,8,1,"Caprins (Chèvres)",3,1,,,,1,6,6,1,,,,,6,2,2,,,,,,,,,,,,0,,3,1,100,35000,900,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,267,8,1,"Autres volailles",11,1,,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,267,9,1,"Poules / poulets",9,1,,,,1,7,7,1,,,,,7,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,4,3,0,0,0,0,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,267,12,1,"Ovins (Moutons)",2,1,,,,1,5,5,14,18,8,,,2,2,1,1,1,1,2,1,2,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,267,12,1,"Pintades",10,1,,,,1,10,10,1,,,,,10,1,2,,,,,,,,,,,,0,,10,1,100,17500,0,1,,1,1,6,0,0,0,0,0,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,267,12,1,"Bovins",1,1,,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,267,12,1,"Poules / poulets",9,1,,,,1,23,23,1,,,,,23,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,267,15,1,"Caprins (Chèvres)",3,1,,,2,1,2,2,3,,,,,2,1,2,,,,,,,,,,,,2,23500,5,1,100,47750,2450,1,,2,,,,,,,,,,,,,,,,,,,,,,,1,2,6,1,2,0,,1,1,200,1,3,2,,2,,,,,,,,,,,,2,,,2,,,2,,2,,2,
2,268,1,1,"Bovins",1,1,6500,,,1,2,0,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5000,2,,,2,,2,,2,
2,268,4,1,"Bovins",1,1,3000,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,30000,2,,,1,2000,1,2400,2,
2,268,6,1,"Poules / poulets",9,1,,,,1,5,5,1,,,,,5,1,2,,,,,,,,,,,,5,5000,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,1500,2,,,2,,2,,2,
2,268,7,1,"Autres volailles",11,1,,,,1,20,20,1,,,,,20,1,2,,,,,,,,,,,,0,,5,1,100,2500,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,6000,2,,,2,,2,,2,
2,268,7,1,"Bovins",1,1,120000,,,1,7,7,1,,,,,7,1,2,,,,,,,,,,,,1,218000,2,1,100,500000,60000,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,30000,2,,,1,0,2,,2,
2,268,7,1,"Caprins (Chèvres)",3,1,15000,,,1,8,8,1,,,,,8,1,2,,,,,,,,,,,,2,20000,2,1,100,17000,2000,1,4,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,25000,2,,,2,,2,,2,
2,268,7,1,"Poules / poulets",9,1,,,,1,3,3,1,,,,,3,1,2,,,,,,,,,,,,3,6000,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,3000,2,,,2,,2,,2,
2,268,9,1,"Poules / poulets",9,1,,,,1,5,5,1,,,,,5,2,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,2000,2,,,2,,2,,2,
2,268,9,1,"Caprins (Chèvres)",3,1,,,,1,3,3,1,,,,,3,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,7000,2,,,2,,2,,2,
2,268,10,1,"Bovins",1,1,8000,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,10000,2,,,1,2000,1,3000,2,
2,268,10,1,"Caprins (Chèvres)",3,1,,,,1,6,6,8,7,,,,4,1,1,2,1,2,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5000,2,,,1,0,2,,2,
2,268,10,1,"Poules / poulets",9,1,,,,1,5,5,1,,,,,5,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,1000,2,,,2,,2,,2,
2,268,10,1,"Ovins (Moutons)",2,1,4000,,,1,5,5,14,2,,,,2,1,1,3,1,2,,,,,,,,,0,,1,2,100,35000,0,2,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5000,2,,,1,0,2,,2,
2,268,11,1,"Bovins",1,1,6500,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,8000,2,,,1,0,2,,2,
2,268,11,1,"Caprins (Chèvres)",3,1,,,,1,3,3,2,,,,,3,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5000,2,,,2,,2,,2,
1,269,2,1,"Poules / poulets",9,1,,,,1,10,10,1,,,,,10,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,0,0,0,0,0,3,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,269,2,1,"Caprins (Chèvres)",3,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,2,1,100,24000,300,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,269,2,1,"Asins (Anes)",6,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,269,3,1,"Caprins (Chèvres)",3,1,,,,1,5,5,2,3,,,,2,1,1,3,1,2,,,,,,,,,0,,4,2,100,37500,1000,2,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,269,3,1,"Poules / poulets",9,1,,,,1,19,19,1,,,,,19,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,269,4,1,"Pintades",10,1,,,,1,10,10,1,,,,,10,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
