"vague","grappe","menage","s10q02","s10q03","s10q04","s10q05","s10q06","s10q07","s10q08","s10q09","s10q10","s10q11","s10q01"
2,42,5,2,2,2,2,2,2,2,2,2,0,1
2,42,6,2,2,2,2,2,2,2,2,2,0,1
2,42,7,2,2,2,2,2,2,2,2,2,0,1
2,42,8,2,2,2,2,2,1,2,2,2,1,1
2,42,9,2,2,2,2,2,2,2,2,2,0,1
2,42,10,2,2,2,2,2,2,2,2,2,0,1
2,42,11,2,2,2,2,2,2,2,2,2,0,1
2,42,12,2,2,2,2,2,2,2,2,2,0,1
1,43,1,2,2,2,1,2,2,2,2,2,1,1
1,43,2,2,2,2,2,2,2,2,2,2,0,1
1,43,3,2,2,2,2,2,2,2,2,2,0,1
1,43,4,2,2,2,2,2,2,2,2,2,0,1
1,43,5,2,2,2,2,2,2,2,2,2,0,1
1,43,6,2,2,2,2,2,2,2,2,2,0,2
1,43,7,2,2,2,2,2,2,2,2,2,0,1
1,43,8,2,2,2,2,2,1,2,2,2,1,1
1,43,9,1,2,2,2,2,2,2,2,2,1,5
1,43,10,2,2,2,2,2,2,2,2,1,1,2
1,43,11,2,2,2,2,2,2,2,2,2,0,1
1,43,12,2,1,1,1,2,2,2,2,2,1,1
2,44,1,2,2,2,2,2,2,2,2,2,0,1
2,44,3,2,2,2,1,2,2,2,2,2,1,1
2,44,4,2,2,2,2,2,2,2,2,2,0,1
2,44,5,2,2,2,2,2,2,2,2,2,0,1
2,44,6,2,2,2,2,2,2,2,2,2,0,1
2,44,7,2,2,2,2,2,2,2,2,2,0,1
2,44,8,2,2,2,2,2,2,2,2,2,0,1
2,44,11,2,2,2,2,2,2,2,2,2,0,1
2,44,12,2,2,2,2,2,2,2,2,2,0,1
2,44,14,2,2,2,2,2,2,2,2,2,0,2
2,44,15,2,2,2,2,2,2,2,2,2,0,1
2,44,16,2,2,2,2,2,2,2,2,2,0,1
1,45,1,1,2,2,2,2,2,2,2,2,1,1
1,45,2,2,2,2,2,2,2,2,2,2,0,1
1,45,3,2,2,2,2,2,2,2,2,2,0,1
1,45,4,2,2,2,2,2,2,2,2,2,0,1
1,45,5,2,2,2,1,2,2,2,2,2,1,1
1,45,6,1,2,2,2,2,2,2,2,2,1,2
1,45,7,2,2,1,2,2,2,2,2,1,1,2
1,45,8,1,2,2,1,2,2,2,2,2,1,1
1,45,9,2,2,2,2,1,2,2,2,1,1,1
1,45,10,1,2,2,2,2,2,2,2,2,1,1
1,45,11,1,2,2,2,2,2,2,2,2,1,2
1,45,12,2,2,2,2,2,2,2,2,1,1,1
2,46,1,2,2,2,2,2,2,2,2,2,0,2
2,46,3,2,2,2,2,2,2,2,2,2,0,2
2,46,5,2,2,2,2,2,2,2,2,2,0,2
2,46,6,2,2,2,2,2,2,2,2,2,0,1
2,46,8,2,2,2,2,2,2,2,2,2,0,1
2,46,9,2,2,2,2,2,2,2,2,2,0,1
2,46,10,2,2,2,2,2,2,2,2,2,0,2
2,46,12,2,2,2,2,2,2,2,2,2,0,1
2,46,14,2,2,2,2,2,2,2,2,2,0,1
2,46,16,2,2,2,2,2,2,2,2,2,0,1
1,47,1,2,2,2,2,2,2,2,2,1,1,1
1,47,2,2,2,2,2,2,2,2,2,1,1,1
1,47,3,2,2,2,2,2,2,2,2,2,0,1
1,47,4,2,2,2,2,2,2,2,2,1,1,1
1,47,5,2,2,2,2,2,2,2,2,2,0,1
1,47,6,2,2,2,2,2,2,2,2,2,0,1
1,47,7,2,2,2,2,2,2,2,2,2,0,1
1,47,8,2,2,2,2,2,2,2,2,2,0,1
1,47,9,2,2,2,2,2,2,2,2,1,1,1
1,47,10,2,2,2,2,2,2,2,2,1,1,2
1,47,11,2,2,2,2,2,2,2,2,1,1,1
1,47,12,2,2,2,2,2,2,2,2,2,0,1
2,48,1,2,2,2,2,2,2,2,2,2,0,2
2,48,2,2,2,2,2,2,2,2,2,2,0,1
2,48,3,2,2,2,2,2,2,2,2,2,0,1
2,48,4,2,2,2,2,2,2,2,2,2,0,1
2,48,5,2,2,2,1,2,2,2,2,2,1,1
2,48,6,2,2,2,2,2,2,2,2,2,0,1
2,48,7,2,2,2,2,2,2,2,2,2,0,1
2,48,9,2,2,2,2,2,2,2,2,2,0,1
2,48,10,2,2,2,2,2,2,2,2,2,0,4
2,48,11,2,2,2,1,2,2,2,2,1,1,1
2,48,12,2,2,2,1,2,2,2,2,2,1,1
2,48,16,2,2,2,2,2,2,2,2,2,0,2
1,49,1,2,2,2,2,2,2,2,2,2,0,1
1,49,2,2,2,2,2,2,2,2,2,2,0,2
1,49,3,2,2,2,2,2,2,2,2,1,1,2
1,49,4,2,2,2,2,2,2,2,2,2,0,1
1,49,5,2,2,2,2,2,2,2,2,2,0,1
1,49,6,2,2,2,2,2,2,2,2,1,1,1
1,49,7,2,2,2,2,2,2,2,2,2,0,2
1,49,8,2,2,2,2,2,2,2,2,2,0,1
1,49,9,2,2,2,2,2,2,2,2,2,0,6
1,49,10,2,2,2,2,2,2,2,2,2,0,1
1,49,11,2,2,2,2,2,2,2,2,2,0,2
1,49,12,2,2,2,2,2,2,2,2,2,0,1
2,50,1,2,2,2,2,2,2,2,2,2,0,2
2,50,2,2,2,2,2,2,2,2,2,2,0,2
2,50,3,2,2,2,2,2,2,2,2,2,0,1
2,50,4,2,2,2,2,2,2,2,2,2,0,1
2,50,5,2,2,2,2,2,2,2,2,2,0,2
2,50,6,2,2,2,2,2,2,2,2,1,1,1
2,50,7,2,2,2,2,2,2,2,2,1,1,1
2,50,8,2,2,2,2,2,2,2,2,2,0,1
2,50,9,2,2,2,2,2,2,2,2,1,1,1
2,50,10,2,2,2,2,2,2,2,2,2,0,1
2,50,11,2,2,2,2,2,2,2,2,2,0,1
2,50,12,2,2,2,2,2,2,2,2,2,0,1
1,51,1,2,2,2,2,2,1,2,2,2,1,1
1,51,2,2,2,2,1,2,2,2,2,2,1,1
1,51,3,2,2,2,2,2,2,2,2,2,0,2
1,51,4,2,2,2,2,2,2,2,2,1,1,1
1,51,5,2,2,2,2,2,2,2,2,1,1,1
1,51,6,2,2,2,2,2,2,2,2,2,0,1
1,51,7,2,2,2,1,2,2,2,2,1,1,1
1,51,8,2,2,2,2,2,2,2,2,1,1,1
1,51,9,2,2,2,2,2,2,2,2,1,1,1
1,51,10,2,2,2,2,2,2,2,2,1,1,1
1,51,11,2,2,2,2,2,2,2,2,1,1,2
1,51,12,2,2,2,2,2,2,2,2,1,1,1
2,52,1,2,2,2,2,2,2,2,2,2,0,2
2,52,2,2,2,2,2,2,2,2,2,1,1,3
2,52,3,2,2,2,2,2,2,2,2,2,0,1
2,52,4,2,2,2,2,1,2,2,2,2,1,1
2,52,5,2,2,2,2,2,2,2,2,2,0,4
2,52,6,2,2,2,1,2,2,2,2,1,1,1
2,52,7,2,2,2,2,2,2,2,2,2,0,1
2,52,8,2,2,2,2,2,2,2,2,2,0,1
2,52,9,2,2,2,2,2,2,2,2,2,0,1
2,52,11,2,2,2,2,2,1,2,2,2,1,1
2,52,12,2,2,2,2,2,2,2,2,2,0,1
2,52,15,2,2,2,2,2,2,2,2,2,0,1
1,53,1,2,2,2,1,2,2,2,2,2,1,1
1,53,2,2,2,2,1,2,2,2,2,2,1,1
1,53,3,2,2,2,2,1,2,2,2,2,1,1
1,53,4,2,2,2,2,2,2,2,2,2,0,1
1,53,5,2,2,2,1,2,2,2,2,2,1,1
1,53,6,2,2,2,1,2,2,2,2,2,1,1
1,53,7,2,2,2,2,2,2,2,2,2,0,1
1,53,8,2,2,2,1,2,2,2,2,2,1,1
1,53,9,2,2,2,2,2,2,2,2,2,0,1
1,53,10,2,2,2,1,2,2,2,2,2,1,1
1,53,11,2,2,2,2,2,2,2,2,2,0,1
1,53,12,2,2,2,2,2,2,2,2,2,0,1
2,56,1,2,1,2,2,1,2,2,2,2,1,1
2,56,2,2,2,2,1,2,2,2,2,2,1,1
2,56,3,2,2,2,1,2,2,2,2,2,1,1
2,56,4,2,2,2,1,2,2,2,2,2,1,1
2,56,5,2,2,2,1,2,2,2,2,1,1,2
2,56,6,2,1,2,2,1,2,2,2,1,1,1
2,56,7,2,2,2,2,1,2,2,2,2,1,1
2,56,8,2,2,2,1,2,2,2,2,2,1,1
2,56,9,2,2,2,2,2,2,2,2,2,0,1
2,56,10,2,2,2,2,2,2,2,2,2,0,1
2,56,11,2,2,1,2,2,2,2,2,1,1,2
2,56,12,2,2,2,2,2,2,2,2,2,0,1
1,57,1,2,2,2,2,2,2,2,2,2,0,1
1,57,2,2,2,2,2,2,2,2,2,2,0,1
1,57,3,2,2,2,2,2,2,2,2,2,0,2
1,57,4,2,2,2,2,2,2,2,2,2,0,1
1,57,5,2,2,2,2,2,2,2,2,2,0,1
1,57,6,2,2,2,2,2,2,2,2,2,0,1
1,57,7,2,2,2,2,2,2,2,2,2,0,1
1,57,8,2,2,2,1,2,2,2,2,2,1,1
1,57,9,2,2,2,2,2,2,2,2,2,0,1
1,57,10,2,2,2,1,2,2,2,2,2,1,3
1,57,11,2,2,2,1,2,2,2,2,2,1,1
1,57,12,2,2,2,2,2,2,2,2,1,1,1
1,58,1,2,2,2,2,2,2,2,2,2,0,3
1,58,2,2,2,2,2,2,1,2,2,2,1,1
1,58,3,2,2,2,2,2,2,2,2,2,0,1
1,58,4,2,2,2,2,2,2,2,2,2,0,1
1,58,5,2,2,2,2,2,2,2,2,1,1,1
1,58,6,2,2,2,2,2,2,2,2,1,1,1
1,58,7,2,2,2,2,2,2,2,2,2,0,2
1,58,8,2,2,2,2,2,2,2,2,2,0,1
1,58,9,2,2,2,2,2,2,2,2,2,0,1
1,58,10,2,2,2,2,2,2,2,2,2,0,1
1,58,11,2,1,2,2,2,2,2,2,1,1,1
1,58,12,2,2,2,2,2,2,2,2,1,1,1
2,59,1,2,2,2,2,2,2,2,2,2,0,1
2,59,2,2,2,2,2,2,2,2,2,2,0,1
2,59,3,2,2,2,2,2,2,2,2,2,0,2
2,59,4,1,2,2,2,2,2,2,2,2,1,1
2,59,5,2,2,2,2,2,2,2,2,2,0,1
2,59,6,2,2,1,2,2,2,2,2,2,1,1
2,59,7,2,2,2,2,1,2,2,2,2,1,1
2,59,8,2,2,2,1,2,2,2,2,2,1,1
2,59,9,2,2,2,2,2,2,2,2,2,0,1
2,59,10,2,2,2,1,2,2,2,2,2,1,1
2,59,11,2,2,2,2,2,2,2,2,2,0,2
2,59,12,2,2,2,2,2,2,2,2,2,0,1
2,60,1,2,2,2,2,2,2,1,2,2,1,1
2,60,2,2,2,1,2,2,2,2,2,2,1,1
2,60,3,2,2,2,2,2,2,2,2,2,0,1
2,60,4,2,2,2,2,2,2,2,2,2,0,1
2,60,5,2,2,2,2,2,2,2,2,1,1,1
2,60,6,2,2,2,2,2,2,2,2,2,0,2
2,60,7,2,2,2,1,2,2,2,2,2,1,1
2,60,8,2,1,2,2,1,2,2,2,2,1,1
2,60,9,2,2,2,1,2,2,2,2,2,1,1
2,60,10,2,2,2,1,2,2,2,2,2,1,1
2,60,12,,,,,,,,,,0,
2,60,15,2,2,2,2,2,2,2,2,1,1,1
1,61,1,1,2,2,2,2,2,2,2,2,1,1
1,61,2,2,2,2,2,2,2,2,2,2,0,1
1,61,3,2,2,2,2,2,2,2,2,2,0,1
1,61,4,2,2,2,2,2,2,2,2,2,0,1
1,61,5,2,2,2,1,2,2,2,2,2,1,1
1,61,6,2,2,2,2,2,2,2,2,1,1,6
1,61,7,,,,,,,,,,0,-999999999
1,61,8,2,1,2,2,2,2,2,2,2,1,4
1,61,9,2,2,2,2,2,2,2,2,2,0,6
1,61,10,2,2,2,1,2,2,2,2,2,1,1
1,61,11,2,2,2,2,2,2,2,2,2,0,1
1,61,12,2,2,2,1,2,2,2,2,2,1,1
1,62,1,2,2,2,2,2,2,2,2,2,0,1
1,62,2,2,2,2,2,1,2,2,2,2,1,2
1,62,3,2,2,2,2,2,2,2,2,1,1,1
1,62,4,2,2,2,1,2,2,2,2,1,1,2
1,62,5,1,2,2,2,2,2,2,2,2,1,2
1,62,6,2,2,2,2,2,2,2,2,2,0,1
1,62,7,2,2,2,2,2,2,2,2,2,0,1
1,62,8,2,2,2,2,2,2,2,2,2,0,2
1,62,9,2,2,2,2,2,2,2,2,2,0,1
1,62,10,2,2,2,2,2,2,1,2,2,1,1
1,62,11,2,2,2,2,2,2,2,2,2,0,1
1,62,12,1,2,2,2,2,2,2,2,2,1,1
1,63,1,2,2,2,2,2,2,2,2,2,0,1
1,63,2,1,2,2,2,2,2,2,2,2,1,1
1,63,3,2,1,2,1,2,2,2,2,2,1,1
1,63,4,2,2,2,2,2,2,2,2,1,1,3
1,63,5,2,2,2,2,2,2,2,2,2,0,1
1,63,6,2,2,2,2,2,2,2,2,2,0,2
1,63,7,2,2,2,1,2,2,2,2,2,1,1
1,63,8,2,2,2,2,2,2,2,2,2,0,4
1,63,9,2,1,2,2,2,2,2,2,2,1,1
1,63,10,2,2,2,2,2,2,2,2,2,0,2
1,63,11,2,2,2,2,2,2,2,2,2,0,2
1,63,12,2,2,2,2,2,2,2,2,2,0,2
1,64,1,2,2,2,2,2,2,2,2,2,0,1
1,64,2,2,2,2,2,2,2,2,2,2,0,1
1,64,3,2,2,2,2,2,2,2,2,1,1,1
1,64,4,2,2,2,2,2,2,2,2,2,0,1
1,64,5,2,2,2,2,2,2,2,2,1,1,1
1,64,6,2,2,2,2,2,2,2,2,1,1,1
1,64,7,2,1,2,2,2,2,2,2,2,1,1
1,64,8,2,2,2,2,2,2,2,2,2,0,1
1,64,9,2,2,2,2,2,2,2,2,2,0,1
1,64,10,2,2,2,2,2,2,2,2,2,0,1
1,64,11,2,2,2,2,2,2,2,2,2,0,2
1,64,12,2,2,2,2,2,2,2,2,1,1,2
2,65,1,2,2,2,1,2,2,2,2,2,1,1
2,65,2,2,2,2,2,2,1,2,2,1,1,1
2,65,3,2,2,2,1,2,2,2,2,2,1,2
2,65,4,2,2,2,1,2,2,2,2,2,1,1
2,65,5,2,1,2,2,2,2,2,2,1,1,1
2,65,6,2,1,2,2,2,2,2,2,2,1,1
2,65,7,1,2,2,2,2,2,2,2,2,1,1
2,65,8,2,2,2,2,2,2,2,2,2,0,1
2,65,9,2,2,2,2,2,2,2,2,2,0,2
2,65,10,2,2,2,2,2,2,2,2,1,1,1
2,65,11,2,2,2,2,2,2,2,2,2,0,1
2,65,12,2,2,2,2,2,2,2,2,1,1,1
2,66,1,2,1,2,1,2,2,2,2,2,1,8
2,66,2,2,2,2,1,2,2,2,2,2,1,2
2,66,3,2,2,2,2,2,2,2,2,1,1,1
2,66,4,2,2,2,2,2,2,2,2,2,0,1
2,66,5,2,2,2,1,2,2,2,2,2,1,1
2,66,6,2,1,2,1,2,2,2,2,2,1,1
2,66,7,2,2,2,1,2,2,2,2,2,1,1
2,66,8,2,2,2,1,2,2,2,2,2,1,1
2,66,9,2,2,2,1,2,1,2,2,2,1,1
2,66,10,1,2,2,2,2,2,2,2,2,1,1
2,66,11,2,2,2,1,2,2,2,2,2,1,7
2,66,12,2,2,1,2,2,2,2,2,1,1,1
1,67,1,2,2,2,1,2,2,2,2,2,1,1
1,67,2,2,2,2,2,2,2,2,2,2,0,1
1,67,3,2,2,2,1,2,2,2,2,1,1,1
1,67,4,2,2,2,2,2,2,2,2,2,0,1
1,67,5,2,2,2,2,2,2,2,2,2,0,1
1,67,6,2,2,2,2,2,2,2,2,2,0,1
1,67,7,2,2,2,1,2,2,2,2,2,1,1
1,67,8,2,2,2,2,2,2,2,2,2,0,1
1,67,9,2,2,2,2,2,2,2,2,2,0,1
1,67,10,2,2,2,1,2,2,2,2,2,1,1
1,67,11,2,2,2,2,2,2,2,2,2,0,1
1,67,12,2,2,2,1,2,2,2,2,2,1,1
2,68,1,2,2,2,2,2,2,2,2,2,0,1
2,68,2,2,2,2,2,2,2,2,2,2,0,1
2,68,3,2,2,2,2,2,2,2,2,2,0,1
2,68,4,2,2,2,2,2,2,2,2,2,0,1
2,68,5,2,2,2,2,2,2,2,2,2,0,1
2,68,6,2,2,2,2,2,2,2,2,2,0,1
2,68,7,2,2,2,2,2,2,2,2,2,0,1
2,68,8,2,2,2,2,2,2,2,2,2,0,1
2,68,9,2,2,2,2,2,1,2,2,2,1,1
2,68,10,2,2,2,2,2,2,2,2,2,0,1
2,68,11,2,2,2,2,2,2,2,2,2,0,1
2,68,12,2,2,2,2,2,2,2,2,2,0,1
1,69,1,2,2,2,1,2,2,2,2,2,1,1
1,69,2,2,2,2,1,2,2,2,2,2,1,1
1,69,3,2,2,2,1,2,2,2,2,2,1,1
1,69,6,1,2,2,1,2,2,2,2,2,1,1
1,69,7,2,2,2,2,1,1,2,2,2,1,1
1,69,8,2,2,2,2,2,1,2,2,2,1,1
1,69,9,2,2,2,1,2,2,2,2,2,1,1
1,69,10,2,2,2,1,2,2,2,2,2,1,1
1,69,11,2,2,2,2,2,2,2,2,2,0,2
1,69,12,1,2,2,2,2,2,2,2,2,1,1
1,69,13,2,2,2,1,1,2,2,2,2,1,1
1,69,14,2,2,2,2,2,2,2,2,2,0,1
2,70,1,2,2,2,2,2,2,2,2,2,0,1
2,70,2,2,2,2,2,2,2,2,2,2,0,1
2,70,3,2,2,2,2,2,2,2,2,2,0,1
2,70,4,2,2,2,2,2,2,2,2,2,0,1
2,70,5,2,2,2,2,2,2,2,2,2,0,1
2,70,6,2,2,2,1,1,2,2,2,2,1,1
2,70,7,2,2,2,1,2,2,2,2,2,1,1
2,70,8,2,2,2,2,2,2,2,2,2,0,2
2,70,9,2,2,2,2,2,2,2,2,2,0,1
2,70,10,2,2,2,2,2,2,2,2,2,0,1
2,70,11,2,2,2,2,2,2,2,2,2,0,1
2,70,12,2,2,2,1,2,2,2,2,2,1,1
1,71,1,2,2,2,2,2,2,2,2,2,0,1
1,71,2,2,2,2,1,2,2,2,2,2,1,1
1,71,3,2,2,2,2,2,2,2,2,2,0,2
1,71,4,2,2,2,1,2,2,2,2,2,1,1
1,71,5,2,2,2,1,2,2,2,2,2,1,1
1,71,6,2,2,2,2,1,2,2,2,2,1,1
1,71,7,2,2,2,2,2,2,2,2,2,0,1
1,71,9,2,2,2,2,2,2,2,2,2,0,1
1,71,10,2,2,2,2,1,2,2,2,2,1,1
1,71,11,2,2,2,1,2,2,2,2,2,1,1
1,71,12,2,2,2,2,2,2,2,2,2,0,1
1,71,14,2,2,2,2,2,2,2,2,1,1,1
2,72,1,2,2,2,2,2,2,2,2,2,0,1
2,72,2,2,2,2,2,2,2,2,2,2,0,1
2,72,3,2,2,2,2,2,2,2,2,2,0,1
2,72,4,2,2,2,2,2,1,2,2,2,1,1
2,72,5,2,2,2,2,2,2,2,2,2,0,1
2,72,6,2,2,2,2,1,2,2,2,2,1,1
2,72,7,2,2,2,2,2,2,2,2,2,0,3
2,72,8,2,2,2,2,1,2,2,2,2,1,2
2,72,9,2,2,2,2,2,2,2,2,2,0,1
2,72,10,2,2,2,2,2,2,2,2,2,0,1
2,72,11,2,2,2,2,2,2,2,2,1,1,1
2,72,12,2,2,2,2,2,2,2,2,2,0,1
1,73,1,2,1,2,2,2,2,2,2,2,1,1
1,73,2,2,2,2,1,2,2,2,2,2,1,1
1,73,3,2,2,2,2,2,2,2,2,2,0,1
1,73,4,2,2,2,2,2,1,2,2,2,1,2
1,73,5,1,2,2,1,2,2,2,2,2,1,1
1,73,6,2,2,2,2,2,2,2,2,2,0,1
1,73,7,1,2,2,2,2,2,2,2,2,1,1
1,73,8,2,2,2,1,2,2,2,2,2,1,1
1,73,9,2,2,2,2,2,2,2,2,2,0,1
1,73,10,1,2,2,1,2,2,2,2,2,1,1
1,73,11,2,2,2,2,1,2,2,2,2,1,1
1,73,12,2,2,2,1,2,2,2,2,2,1,2
2,74,1,2,2,2,2,2,2,2,2,2,0,1
2,74,2,2,2,2,2,2,2,2,2,2,0,1
2,74,3,2,2,2,2,2,2,2,2,2,0,1
2,74,4,2,2,2,2,2,2,2,2,2,0,1
2,74,5,2,2,2,2,2,2,2,2,2,0,1
2,74,6,1,2,2,2,2,2,2,2,2,1,1
2,74,7,2,2,2,1,2,2,2,2,2,1,1
2,74,8,2,2,2,1,2,2,2,2,2,1,1
2,74,9,2,2,2,2,2,2,2,2,2,0,1
2,74,10,2,2,2,2,2,2,2,2,1,1,1
2,74,11,2,2,2,1,2,2,2,2,2,1,1
2,74,12,2,2,2,1,2,2,2,2,2,1,1
1,75,2,2,2,2,2,2,2,2,2,2,0,1
1,75,3,2,2,2,2,1,2,2,2,2,1,1
1,75,4,2,2,2,1,2,2,2,2,2,1,1
1,75,5,2,2,2,2,2,2,2,2,1,1,1
1,75,6,2,2,2,2,2,2,2,2,2,0,2
1,75,7,2,2,2,1,2,2,2,2,2,1,1
1,75,8,2,2,2,2,1,2,2,2,2,1,1
1,75,9,2,2,2,2,2,2,2,2,2,0,1
1,75,10,1,2,2,2,2,2,2,2,2,1,1
1,75,11,2,2,2,1,2,2,2,2,2,1,1
1,75,12,2,2,2,1,2,2,2,2,2,1,1
1,75,15,2,2,2,2,2,2,2,2,2,0,2
2,76,1,2,2,2,1,2,2,2,2,2,1,1
2,76,2,2,2,2,2,1,2,2,2,2,1,1
2,76,3,2,2,2,1,2,2,2,2,2,1,1
2,76,4,2,2,2,1,2,2,2,2,2,1,1
2,76,5,2,2,2,1,1,2,2,2,2,1,4
2,76,6,2,2,2,2,2,2,2,2,2,0,1
2,76,7,2,1,2,1,2,2,2,2,2,1,1
2,76,8,1,2,2,2,2,1,2,2,2,1,5
2,76,9,2,2,2,1,2,2,2,2,2,1,1
2,76,10,2,2,2,2,2,2,2,2,2,0,1
2,76,11,2,2,2,2,2,2,2,2,2,0,1
2,76,12,2,1,2,2,2,2,2,2,2,1,1
1,77,2,2,2,2,1,2,1,2,2,2,1,1
1,77,3,2,2,2,1,2,2,2,2,2,1,1
1,77,4,2,2,2,2,1,2,2,2,2,1,2
1,77,5,2,2,2,2,2,2,2,2,2,0,1
1,77,6,2,2,2,2,1,2,2,2,2,1,2
1,77,7,2,2,2,2,2,2,2,2,2,0,1
1,77,8,2,2,2,1,2,2,2,2,2,1,1
1,77,9,2,2,2,2,2,2,2,2,2,0,2
1,77,10,2,2,2,1,2,2,2,2,2,1,1
1,77,11,2,2,2,2,2,2,2,2,1,1,1
1,77,12,2,1,2,2,2,2,2,2,2,1,1
1,77,13,2,2,2,1,2,2,2,2,2,1,1
2,78,1,2,2,2,2,2,2,2,2,2,0,2
2,78,2,2,2,2,2,2,2,2,2,2,0,1
2,78,3,2,2,2,2,2,2,2,2,2,0,1
2,78,4,2,2,2,2,2,2,2,2,2,0,1
2,78,5,2,2,2,2,2,2,2,2,2,0,1
2,78,6,2,2,2,1,2,2,2,2,2,1,1
2,78,7,2,2,2,2,2,2,2,2,2,0,1
2,78,8,2,2,2,1,2,2,2,2,2,1,1
2,78,9,2,2,2,1,2,2,2,2,2,1,1
2,78,10,2,2,2,2,2,2,2,2,2,0,1
2,78,11,2,2,2,2,2,2,2,2,2,0,1
2,78,12,2,2,2,2,2,2,2,2,2,0,1
1,79,1,2,2,2,2,2,2,2,2,2,0,1
1,79,2,2,2,2,2,2,2,2,2,2,0,1
1,79,3,2,2,2,2,2,2,2,2,2,0,1
1,79,4,2,2,2,2,2,2,2,2,2,0,1
1,79,5,2,2,2,2,2,2,2,2,2,0,1
1,79,6,2,2,2,2,2,2,2,2,2,0,1
1,79,7,2,2,2,2,2,2,2,2,2,0,1
1,79,8,2,2,2,2,2,2,2,2,2,0,1
1,79,9,2,2,2,2,2,2,2,2,2,0,1
1,79,10,2,2,2,2,2,2,2,2,2,0,1
1,79,11,2,2,2,2,2,2,2,2,2,0,1
1,79,12,2,2,2,2,2,2,2,2,2,0,1
2,80,1,2,2,2,2,2,2,2,2,2,0,1
2,80,2,2,2,2,2,2,2,2,2,2,0,2
2,80,3,2,2,2,2,2,2,2,2,2,0,1
2,80,4,2,2,2,2,2,2,2,2,2,0,1
2,80,5,2,2,2,2,2,2,2,2,1,1,1
2,80,6,2,2,2,2,2,2,2,2,2,0,1
2,80,7,2,2,2,2,2,2,2,2,2,0,1
2,80,8,2,2,2,2,2,2,2,2,1,1,1
2,80,9,2,2,2,2,2,2,2,2,2,0,1
2,80,10,2,2,2,2,2,2,2,2,2,0,1
2,80,11,2,2,2,2,2,2,2,2,2,0,1
2,80,12,2,2,2,2,2,2,2,2,2,0,1
2,81,1,2,2,2,2,2,2,2,2,1,1,1
2,81,2,2,2,2,2,2,2,2,2,2,0,1
2,81,3,2,2,2,2,2,2,2,2,2,0,1
2,81,4,2,2,2,2,2,2,2,2,1,1,1
2,81,5,2,2,2,2,2,2,2,2,2,0,1
2,81,6,2,2,2,2,2,2,2,2,2,0,1
2,81,7,2,2,2,2,2,2,2,2,1,1,1
2,81,8,2,2,2,2,2,2,2,2,1,1,1
2,81,9,2,2,2,2,2,2,2,2,2,0,1
2,81,10,2,2,2,2,2,2,2,2,2,0,1
2,81,11,2,2,2,2,2,2,2,2,2,0,1
2,81,12,2,2,2,2,2,2,2,2,2,0,1
2,82,1,2,2,2,2,2,2,2,2,2,0,1
2,82,2,2,2,2,2,2,2,2,2,1,1,1
2,82,3,2,2,2,2,2,2,2,2,1,1,1
2,82,4,2,2,2,2,2,2,2,2,2,0,1
2,82,5,2,2,2,2,1,2,2,2,2,1,1
2,82,6,2,2,2,2,2,2,2,2,2,0,1
2,82,7,2,2,2,2,2,2,2,2,2,0,1
2,82,8,2,2,2,2,2,2,2,2,2,0,1
2,82,9,2,2,2,2,2,2,2,2,1,1,1
2,82,10,2,2,2,2,2,2,2,2,2,0,1
2,82,11,2,2,2,2,2,2,2,2,2,0,1
2,82,12,2,2,2,2,2,2,2,2,1,1,1
2,84,1,2,2,2,2,2,2,2,2,2,0,1
2,84,2,2,2,2,1,2,2,2,2,2,1,10
2,84,3,2,2,2,2,2,2,2,2,2,0,1
2,84,4,2,2,2,2,2,2,2,2,2,0,1
2,84,5,2,2,2,2,2,2,2,2,2,0,1
2,84,6,1,2,2,2,2,2,2,2,2,1,1
2,84,7,2,2,2,2,2,2,2,2,2,0,1
2,84,8,2,2,2,2,2,2,2,2,2,0,10
2,84,9,2,2,2,2,2,2,2,2,1,1,1
2,84,10,2,2,2,2,2,2,2,2,2,0,1
2,84,11,2,2,2,2,2,2,2,2,2,0,1
2,84,12,2,2,2,2,2,2,2,2,1,1,1
1,85,1,2,2,2,2,2,1,2,2,2,1,1
1,85,2,2,2,2,2,2,2,2,2,1,1,1
1,85,3,2,2,2,2,2,2,2,2,2,0,2
1,85,4,2,2,2,1,2,2,2,2,2,1,1
1,85,5,2,2,2,1,2,2,2,2,2,1,1
1,85,6,2,1,2,2,2,2,2,2,2,1,1
1,85,7,1,2,2,2,2,2,2,2,2,1,1
1,85,8,2,2,2,2,2,2,2,2,2,0,1
1,85,9,2,2,2,2,1,2,2,2,2,1,1
1,85,10,1,2,2,2,2,2,2,2,2,1,1
1,85,11,1,2,2,2,2,2,2,2,2,1,1
1,85,12,2,2,2,2,2,2,2,2,2,0,1
1,86,1,2,2,2,2,2,2,2,2,2,0,1
1,86,2,2,2,2,2,2,2,2,2,2,0,1
1,86,3,2,2,2,2,2,2,2,2,2,0,1
1,86,4,2,2,2,1,2,2,2,2,2,1,1
1,86,5,1,2,2,2,2,2,2,2,1,1,1
1,86,6,2,2,2,2,2,2,2,2,2,0,1
1,86,7,2,2,2,2,2,2,2,2,2,0,1
1,86,8,2,2,2,2,2,2,2,2,2,0,1
1,86,9,2,2,2,1,2,2,2,2,2,1,1
1,86,10,2,2,2,2,2,2,2,2,2,0,1
1,86,11,2,2,2,2,2,2,2,2,2,0,1
1,86,12,2,2,2,2,1,2,2,2,2,1,2
