"grappe","vague","s00q02","s00q03","s00q04__1","s00q04__2","s00q04__3","s00q04__4","s00q04__5","s00q04__6","s00q04__7","s00q04__8","s00q04__9","s00q05","s00q06"
330,2,1,43,0,1,0,0,0,0,0,0,0,43,1
330,2,2,35,0,0,0,0,0,0,0,0,1,35,1
50,2,1,35,0,1,0,0,0,0,0,0,0,35,1
50,2,1,42,0,1,0,0,0,0,0,0,0,42,1
50,2,1,62,0,1,0,0,0,0,0,0,0,62,1
50,2,1,53,0,1,0,0,0,0,0,0,0,53,1
50,2,1,36,0,1,0,0,0,0,0,0,0,36,1
50,2,1,39,0,1,0,0,0,0,0,0,0,39,1
50,2,1,40,0,1,0,0,0,0,0,0,0,40,1
50,2,1,36,0,1,0,0,0,0,0,0,0,36,1
710,2,2,46,0,0,0,0,0,1,0,0,0,8,1
710,2,1,30,0,0,1,0,0,0,0,0,0,30,4
710,2,1,64,1,0,0,0,0,0,0,0,0,22,2
710,2,1,47,0,0,0,0,0,1,0,0,0,5,1
710,2,2,29,0,0,0,1,0,0,0,0,0,2,5
710,2,1,63,0,1,0,0,0,0,0,0,0,35,1
710,2,1,60,0,1,0,0,0,0,0,0,0,15,1
319,1,1,62,0,0,0,0,0,0,1,0,0,62,1
319,1,1,26,0,0,0,0,0,0,0,0,1,26,1
319,1,1,48,0,1,0,0,0,0,0,0,0,48,1
319,1,1,32,0,0,0,0,0,0,0,0,1,32,1
319,1,1,58,0,1,0,0,0,0,0,0,0,58,1
319,1,1,56,1,0,0,0,0,0,0,0,0,56,1
319,1,1,45,0,1,0,0,0,0,0,0,0,45,1
66,2,1,60,0,1,0,0,0,0,0,0,0,60,1
66,2,2,50,0,0,0,0,0,0,0,0,1,50,1
66,2,2,40,0,0,0,0,0,0,0,0,1,40,1
66,2,1,55,0,1,0,0,0,0,0,0,0,55,1
66,2,1,30,0,1,0,0,0,0,0,0,0,30,1
66,2,1,38,0,1,0,0,0,0,0,0,0,38,1
66,2,1,35,0,1,0,0,0,0,0,0,0,35,1
66,2,2,45,0,0,0,0,0,0,0,0,1,45,1
66,2,1,69,1,0,0,0,0,0,0,0,0,69,1
66,2,1,55,0,1,0,0,0,0,0,0,0,55,1
66,2,1,55,0,1,0,0,0,0,0,0,0,55,1
66,2,1,72,0,1,0,0,0,0,0,0,0,72,1
66,2,1,43,0,1,0,0,0,0,0,0,0,43,1
66,2,2,35,0,1,0,0,0,0,0,0,0,35,1
386,2,1,60,0,1,0,0,0,0,0,0,0,20,1
386,2,1,43,0,0,0,0,0,1,0,0,0,43,2
386,2,1,55,0,0,0,0,0,1,0,0,0,20,1
386,2,1,30,0,0,1,0,0,0,0,0,0,2,3
386,2,1,76,1,0,0,0,0,0,0,0,0,75,1
386,2,1,55,1,0,0,0,0,0,0,0,0,5,2
386,2,1,24,0,0,0,0,0,0,0,0,1,5,2
386,2,1,42,0,0,0,0,0,1,0,0,0,5,3
381,1,1,65,0,1,0,0,0,0,0,0,0,45,1
381,1,1,25,0,1,0,0,0,0,0,0,0,25,1
381,1,1,60,0,1,0,0,0,0,0,0,0,25,1
381,1,1,75,1,0,0,0,0,0,0,0,0,45,1
152,2,2,47,0,0,0,0,0,0,0,0,1,47,1
152,2,1,62,0,0,0,0,0,0,0,0,1,62,1
152,2,1,53,1,0,0,0,0,0,0,0,0,31,1
152,2,1,57,0,0,0,0,0,0,0,1,0,30,1
152,2,2,41,0,0,0,0,0,0,0,0,1,41,1
152,2,1,27,0,0,0,0,0,0,0,0,1,27,2
152,2,1,61,0,0,0,0,0,0,1,0,0,40,1
496,2,1,52,0,1,0,0,0,0,0,0,0,52,3
496,2,2,38,0,0,0,0,0,0,0,0,1,38,3
496,2,1,71,1,0,0,0,0,0,0,0,0,35,5
496,2,1,63,0,0,0,0,0,0,1,0,0,40,3
496,2,1,35,0,0,1,0,0,0,0,0,0,5,4
496,2,1,53,0,0,0,0,0,0,0,0,1,53,2
496,2,1,42,0,0,0,0,0,1,0,0,0,42,2
496,2,2,40,0,0,0,0,0,1,0,0,0,40,2
297,1,1,57,0,1,0,0,0,0,0,0,0,20,1
297,1,1,63,0,1,0,0,0,0,0,0,0,19,2
297,1,1,69,0,1,0,0,0,0,0,0,0,18,1
297,1,1,47,0,0,0,0,0,1,0,0,0,14,1
297,1,1,70,0,1,0,0,0,0,0,0,0,6,1
297,1,1,49,1,0,0,0,0,0,0,0,0,15,2
297,1,1,70,0,1,0,0,0,0,0,0,0,14,1
437,1,1,55,1,0,0,0,0,0,0,0,0,55,2
437,1,1,49,0,1,0,0,0,0,0,0,0,49,1
437,1,1,64,0,0,0,0,1,0,0,0,0,64,3
437,1,1,62,0,1,0,0,0,0,0,0,0,62,2
437,1,1,67,0,1,0,0,0,0,0,0,0,67,1
437,1,1,42,0,0,1,0,0,0,0,0,0,42,3
437,1,2,55,0,0,0,0,0,0,0,0,1,55,3
437,1,1,75,0,0,0,0,0,0,1,0,0,75,1
437,1,1,66,0,1,0,0,0,0,0,0,0,66,2
395,1,1,45,0,0,1,0,0,0,0,0,0,5,4
395,1,1,65,0,0,0,0,0,0,1,0,0,60,1
395,1,1,70,1,0,0,0,0,0,0,0,0,70,1
395,1,1,30,0,0,0,0,0,1,0,0,0,30,3
395,1,1,41,0,0,0,1,0,0,0,0,0,1,4
324,2,1,23,0,0,0,0,0,0,0,0,1,23,1
324,2,1,43,0,0,0,0,0,0,0,0,1,7,1
324,2,1,65,0,0,0,0,0,0,0,0,1,65,1
324,2,1,51,0,0,0,0,0,1,0,0,0,51,1
324,2,2,51,0,0,0,0,0,0,0,0,1,51,1
324,2,1,57,0,1,0,0,0,0,0,0,0,38,1
324,2,1,58,0,0,0,0,0,0,1,0,0,58,1
324,2,2,31,0,0,1,0,0,0,0,0,0,0,4
85,1,2,33,0,0,1,0,0,0,0,0,0,5,4
85,1,1,46,0,1,0,0,0,0,0,0,0,46,1
85,1,1,50,1,0,0,0,0,0,0,0,0,50,1
85,1,2,50,0,0,0,0,0,0,0,0,1,50,1
85,1,1,60,0,0,0,0,1,0,0,0,0,60,2
85,1,2,43,0,0,0,0,0,0,0,0,1,43,2
85,1,1,39,0,0,0,0,0,0,0,0,1,39,3
85,1,1,40,0,1,0,0,0,0,0,0,0,40,2
85,1,2,50,0,0,0,0,0,0,0,0,1,50,1
418,2,2,70,0,0,0,0,0,0,0,0,1,70,1
418,2,1,56,0,0,0,1,0,0,0,0,0,3,3
418,2,2,50,0,0,0,0,0,0,0,0,1,35,1
418,2,2,70,0,0,0,0,0,0,0,0,1,50,1
418,2,1,60,0,0,0,0,0,0,0,0,1,8,1
418,2,1,67,0,0,0,0,0,0,0,0,1,30,1
418,2,1,71,0,0,0,0,0,0,0,0,1,45,1
481,1,1,44,1,0,0,0,0,0,0,0,0,44,4
481,1,1,43,0,1,0,0,0,0,0,0,0,43,3
481,1,1,56,0,0,0,0,0,0,1,0,0,56,3
481,1,2,38,0,0,1,0,0,0,0,0,0,38,4
481,1,1,30,0,0,0,0,0,0,0,0,1,30,5
481,1,1,44,0,1,0,0,0,0,0,0,0,44,3
481,1,1,43,0,0,0,0,0,0,1,0,0,43,2
385,1,1,42,0,1,0,0,0,0,0,0,0,42,1
385,1,1,60,0,1,0,0,0,0,0,0,0,60,1
385,1,1,45,0,1,0,0,0,0,0,0,0,45,1
385,1,1,36,0,1,0,0,0,0,0,0,0,36,1
385,1,1,50,0,1,0,0,0,0,0,0,0,50,1
385,1,1,45,0,1,0,0,0,0,0,0,0,45,1
385,1,1,75,0,0,0,0,0,0,1,0,0,75,1
385,1,1,38,0,0,1,0,0,0,0,0,0,8,3
385,1,2,27,0,0,0,0,0,0,0,0,1,12,1
37,1,1,53,1,0,0,0,0,0,0,0,0,53,1
37,1,1,45,0,0,0,0,0,0,0,1,0,45,1
37,1,1,36,0,1,0,0,0,0,0,0,0,36,1
37,1,1,34,0,0,0,0,0,1,0,0,0,34,1
37,1,1,31,0,0,0,0,0,0,0,0,1,31,1
37,1,2,35,0,0,0,0,0,1,0,0,0,35,1
37,1,1,22,0,0,0,0,0,0,0,0,1,22,3
37,1,1,40,0,0,0,0,0,0,0,0,1,40,1
91,1,1,50,0,1,0,0,0,0,0,0,0,15,1
91,1,1,26,0,0,0,0,0,0,0,0,1,25,1
91,1,1,52,0,1,0,0,0,0,0,0,0,15,1
91,1,1,56,0,1,0,0,0,0,0,0,0,15,3
91,1,1,54,0,0,0,0,0,0,1,0,0,15,1
91,1,1,27,0,1,0,0,0,0,0,0,0,27,1
91,1,1,50,0,1,0,0,0,0,0,0,0,15,1
91,1,1,41,0,1,0,0,0,0,0,0,0,14,1
91,1,1,56,1,0,0,0,0,0,0,0,0,16,3
298,2,1,63,0,0,0,0,0,0,1,0,0,63,1
298,2,1,60,0,1,0,0,0,0,0,0,0,60,1
298,2,1,60,0,1,0,0,0,0,0,0,0,60,1
298,2,1,39,0,0,1,0,0,0,0,0,0,3,5
298,2,1,57,1,0,0,0,0,0,0,0,0,57,1
298,2,1,63,0,1,0,0,0,0,0,0,0,63,1
298,2,1,65,0,1,0,0,0,0,0,0,0,65,1
298,2,1,58,0,1,0,0,0,0,0,0,0,58,1
298,2,2,52,0,1,0,0,0,0,0,0,0,52,1
238,2,1,55,0,0,0,0,0,0,0,0,1,13,1
238,2,1,45,0,0,0,0,0,0,1,0,0,10,1
238,2,1,67,0,1,0,0,0,0,0,0,0,17,1
238,2,1,50,0,1,0,0,0,0,0,0,0,12,1
238,2,1,80,1,0,0,0,0,0,0,0,0,50,1
336,2,1,70,1,0,0,0,0,0,0,0,0,70,1
336,2,1,72,0,1,0,0,0,0,0,0,0,72,1
336,2,1,46,0,1,0,0,0,0,0,0,0,46,2
336,2,2,50,0,0,0,0,0,0,0,0,1,50,1
336,2,2,75,0,0,0,0,0,0,0,0,1,75,1
336,2,1,40,0,1,0,0,0,0,0,0,0,40,2
336,2,2,70,0,0,0,0,0,0,0,0,1,70,1
24,2,1,54,1,0,0,0,0,0,0,0,0,54,1
24,2,1,41,0,0,1,0,0,0,0,0,0,8,4
24,2,1,52,0,1,0,0,0,0,0,0,0,52,1
30,2,1,61,0,0,0,0,0,0,1,0,0,61,1
30,2,1,39,0,1,0,0,0,0,0,0,0,30,2
30,2,1,52,0,1,0,0,0,0,0,0,0,52,1
30,2,1,45,0,1,0,0,0,0,0,0,0,32,2
223,1,1,40,0,1,0,0,0,0,0,0,0,40,1
223,1,1,55,0,1,0,0,0,0,0,0,0,55,1
223,1,2,40,0,0,0,0,0,0,0,0,1,40,1
223,1,1,57,0,1,0,0,0,0,0,0,0,57,1
223,1,1,56,0,0,0,0,0,1,0,0,0,56,1
223,1,1,44,0,1,0,0,0,0,0,0,0,44,1
223,1,1,60,1,0,0,0,0,0,0,0,0,60,1
181,1,1,40,0,1,0,0,0,0,0,0,0,40,1
181,1,1,35,0,1,0,0,0,0,0,0,0,35,1
181,1,1,59,0,1,0,0,0,0,0,0,0,59,1
181,1,1,37,0,1,0,0,0,0,0,0,0,37,1
181,1,1,50,0,1,0,0,0,0,0,0,0,50,1
181,1,1,55,0,1,0,0,0,0,0,0,0,55,1
181,1,1,38,1,0,0,0,0,0,0,0,0,35,1
372,2,1,67,0,0,0,0,0,0,0,0,1,4,1
372,2,1,56,0,0,0,0,0,0,0,0,1,56,1
372,2,1,45,0,0,0,0,0,0,1,0,0,45,1
372,2,1,47,1,0,0,0,0,0,0,0,0,22,1
372,2,1,50,0,0,0,0,0,0,0,0,1,10,1
477,1,1,33,0,1,0,0,0,0,0,0,0,33,4
477,1,1,48,0,0,0,0,0,0,1,0,0,48,3
477,1,1,35,0,0,0,1,0,0,0,0,0,35,4
477,1,2,41,0,0,0,0,0,0,0,0,1,41,2
477,1,1,47,0,0,0,0,0,0,0,0,1,47,2
368,2,1,77,1,0,0,0,0,0,0,0,0,25,2
368,2,1,70,0,1,0,0,0,0,0,0,0,14,1
368,2,1,35,0,0,0,0,0,1,0,0,0,2,2
368,2,1,50,0,0,0,0,0,0,0,0,1,10,2
368,2,1,67,0,1,0,0,0,0,0,0,0,50,3
368,2,1,63,1,0,0,0,0,0,0,0,0,15,2
432,2,1,65,0,1,0,0,0,0,0,0,0,18,1
432,2,1,52,0,1,0,0,0,0,0,0,0,20,1
432,2,1,60,1,0,0,0,0,0,0,0,0,60,1
432,2,1,60,0,1,0,0,0,0,0,0,0,3,1
432,2,1,42,1,0,0,0,0,0,0,0,0,15,1
224,2,1,63,0,0,0,0,0,1,0,0,0,5,4
224,2,1,55,0,0,0,0,0,0,0,0,1,5,2
224,2,1,59,0,0,0,0,0,0,0,0,1,30,2
224,2,2,54,0,0,0,0,0,0,0,0,1,25,4
224,2,1,68,1,0,0,0,0,0,0,0,0,35,1
224,2,1,38,0,0,0,0,0,0,0,0,1,11,2
224,2,1,58,0,0,1,0,0,0,0,0,0,20,4
318,2,1,42,0,0,1,0,0,0,0,0,0,1,4
318,2,1,54,1,0,0,0,0,0,0,0,0,20,1
318,2,1,55,0,1,0,0,0,0,0,0,0,5,1
318,2,1,35,0,0,0,0,0,0,0,0,1,7,2
318,2,1,48,0,0,0,0,0,1,0,0,0,5,1
318,2,2,51,0,0,0,0,0,0,0,0,1,51,1
318,2,1,65,0,1,0,0,0,0,0,0,0,19,1
184,2,1,55,0,0,0,0,0,0,0,0,1,55,1
184,2,1,42,0,0,0,0,0,0,0,0,1,40,1
184,2,1,58,0,0,0,0,0,0,0,0,1,58,1
184,2,1,46,0,0,0,0,0,0,0,0,1,46,1
184,2,1,75,1,0,0,0,0,0,0,0,0,50,1
184,2,1,46,0,0,0,0,0,0,0,0,1,46,1
184,2,1,48,0,0,0,0,0,0,0,0,1,7,1
184,2,1,48,0,0,0,0,0,0,0,0,1,48,2
43,1,1,36,0,1,0,0,0,0,0,0,0,12,1
43,1,1,36,0,0,1,0,0,0,0,0,0,5,5
43,1,1,66,0,1,0,0,0,0,0,0,0,12,2
43,1,1,46,0,1,0,0,0,0,0,0,0,17,1
43,1,1,48,0,1,0,0,0,0,0,0,0,15,1
43,1,1,60,0,0,0,0,0,0,1,0,0,10,2
43,1,1,49,0,0,0,0,0,0,0,0,1,49,3
43,1,1,57,1,0,0,0,0,0,0,0,0,45,1
704,2,1,40,0,0,0,0,1,0,0,0,0,5,5
704,2,1,55,0,1,0,0,0,0,0,0,0,55,1
704,2,1,50,0,1,0,0,0,0,0,0,0,50,1
704,2,1,30,0,0,1,0,0,0,0,0,0,4,4
704,2,1,54,0,1,0,0,0,0,0,0,0,40,1
704,2,1,64,0,1,0,0,0,0,0,0,0,20,3
704,2,1,43,0,1,0,0,0,0,0,0,0,43,1
704,2,1,47,0,1,0,0,0,0,0,0,0,30,1
704,2,1,39,0,1,0,0,0,0,0,0,0,39,1
704,2,1,60,0,1,0,0,0,0,0,0,0,36,4
12,2,1,30,0,0,0,0,0,0,0,0,1,30,1
12,2,1,30,0,0,0,0,0,0,0,0,1,30,1
12,2,1,70,0,1,0,0,0,0,0,0,0,3,1
12,2,1,55,0,1,0,0,0,0,0,0,0,55,1
12,2,1,40,0,1,0,0,0,0,0,0,0,40,1
12,2,1,55,0,0,0,0,0,0,0,0,1,0,1
221,1,1,23,0,1,0,0,0,0,0,0,0,23,2
221,1,1,58,0,1,0,0,0,0,0,0,0,58,1
221,1,1,37,0,1,0,0,0,0,0,0,0,2,2
221,1,2,55,0,0,0,0,0,0,0,0,1,55,1
221,1,1,33,0,0,0,0,0,0,0,0,1,2,3
221,1,1,60,0,0,0,0,0,0,0,0,1,60,1
221,1,1,75,0,0,0,0,0,0,1,0,0,2,1
221,1,1,38,0,0,0,1,0,0,0,0,0,5,5
221,1,1,46,0,0,1,0,0,0,0,0,0,2,5
221,1,1,39,0,0,0,0,0,0,0,0,1,2,2
405,1,1,30,0,0,0,0,0,0,0,0,1,30,1
405,1,1,40,0,0,0,0,0,0,0,0,1,40,1
405,1,1,70,0,0,0,0,0,0,0,0,1,5,1
405,1,1,45,0,0,0,0,0,0,1,0,0,5,1
405,1,1,45,0,1,0,0,0,0,0,0,0,10,2
405,1,1,40,0,0,0,0,0,0,0,0,1,40,1
405,1,1,35,1,0,0,0,0,0,0,0,0,10,2
405,1,1,50,0,0,0,0,0,0,0,0,1,15,1
405,1,1,18,0,1,0,0,0,0,0,0,0,18,1
131,1,2,55,0,0,0,0,0,0,0,0,1,55,1
131,1,2,65,0,0,0,0,0,0,0,0,1,65,1
131,1,1,28,0,1,0,0,0,0,0,0,0,28,1
131,1,1,49,0,0,0,0,0,0,1,0,0,49,3
131,1,2,50,0,0,0,0,0,0,0,0,1,50,1
131,1,1,42,0,1,0,0,0,0,0,0,0,42,3
131,1,1,72,0,1,0,0,0,0,0,0,0,72,1
131,1,1,51,1,0,0,0,0,0,0,0,0,51,1
288,2,1,52,0,1,0,0,0,0,0,0,0,52,3
288,2,2,55,0,1,0,0,0,0,0,0,0,55,1
288,2,2,55,0,1,0,0,0,0,0,0,0,55,1
288,2,2,34,0,0,0,1,0,0,0,0,0,2,3
288,2,1,61,1,0,0,0,0,0,0,0,0,61,1
288,2,1,73,0,0,0,0,0,0,1,0,0,73,1
320,2,1,45,0,0,1,0,0,0,0,0,0,2,5
320,2,2,56,0,0,0,0,0,1,0,0,0,56,1
320,2,2,48,0,0,0,0,0,1,0,0,0,48,1
320,2,1,57,0,0,0,0,0,0,1,0,0,20,1
320,2,1,39,0,0,0,0,0,0,0,0,1,7,3
320,2,1,65,1,0,0,0,0,0,0,0,0,26,1
320,2,1,48,0,1,0,0,0,0,0,0,0,12,1
97,1,1,36,0,1,0,0,0,0,0,0,0,30,1
97,1,1,40,0,1,0,0,0,0,0,0,0,8,1
97,1,1,38,0,1,0,0,0,0,0,0,0,30,1
97,1,1,30,0,1,0,0,0,0,0,0,0,30,1
97,1,1,45,1,0,0,0,0,0,0,0,0,30,1
97,1,1,85,0,0,0,0,0,0,1,0,0,30,1
97,1,1,75,0,0,0,0,0,0,0,1,0,30,1
97,1,1,23,0,0,1,0,0,0,0,0,0,1,4
97,1,1,36,0,1,0,0,0,0,0,0,0,30,1
70,2,1,42,0,1,0,0,0,0,0,0,0,42,2
70,2,1,50,0,1,0,0,0,0,0,0,0,50,1
70,2,1,46,0,0,1,0,0,0,0,0,0,1,4
70,2,1,42,0,0,1,0,0,0,0,0,0,8,3
70,2,1,60,0,1,0,0,0,0,0,0,0,60,1
70,2,1,55,0,1,0,0,0,0,0,0,0,55,1
70,2,1,37,0,0,0,1,0,0,0,0,0,1,3
70,2,1,46,1,0,0,0,0,0,0,0,0,46,2
70,2,1,48,0,1,0,0,0,0,0,0,0,10,2
70,2,1,80,1,0,0,0,0,0,0,0,0,80,1
305,1,1,50,0,1,0,0,0,0,0,0,0,50,1
305,1,1,66,0,1,0,0,0,0,0,0,0,20,1
305,1,1,57,0,1,0,0,0,0,0,0,0,20,1
305,1,1,35,0,0,0,0,0,0,0,0,1,35,2
305,1,1,65,1,0,0,0,0,0,0,0,0,65,1
305,1,1,33,0,0,0,0,0,0,0,0,1,33,3
374,2,1,50,0,0,0,0,0,0,0,0,1,1,1
374,2,1,70,1,0,0,0,0,0,0,0,0,70,1
374,2,1,80,0,0,0,0,0,0,1,0,0,30,1
374,2,1,60,0,0,0,0,0,0,0,0,1,60,1
374,2,1,45,0,0,0,0,0,1,0,0,0,10,1
108,2,1,70,1,0,0,0,0,0,0,0,0,70,1
108,2,2,47,0,0,0,0,0,0,0,0,1,47,1
108,2,2,47,0,0,0,0,0,0,0,0,1,47,1
108,2,1,55,0,1,0,0,0,0,0,0,0,55,1
278,2,1,57,0,0,0,0,0,0,0,1,0,57,1
278,2,1,66,0,0,1,0,0,0,0,0,0,30,4
278,2,1,49,0,1,0,0,0,0,0,0,0,49,1
278,2,1,48,0,0,0,0,0,1,0,0,0,48,2
278,2,2,58,0,0,0,0,0,0,0,0,1,43,2
278,2,1,53,0,0,0,0,0,0,0,0,1,53,1
278,2,1,58,1,0,0,0,0,0,0,0,0,58,2
278,2,1,42,0,0,0,0,0,0,0,0,1,42,1
278,2,1,55,0,0,0,0,0,0,0,0,1,55,1
240,2,1,75,0,1,0,0,0,0,0,0,0,75,1
240,2,1,46,0,0,1,0,0,0,0,0,0,2,4
240,2,1,59,0,1,0,0,0,0,0,0,0,59,2
240,2,1,65,0,1,0,0,0,0,0,0,0,65,1
240,2,1,67,0,1,0,0,0,0,0,0,0,67,1
240,2,2,70,0,1,0,0,0,0,0,0,0,70,1
240,2,1,55,0,1,0,0,0,0,0,0,0,55,1
240,2,2,67,0,1,0,0,0,0,0,0,0,67,1
137,1,1,78,0,1,0,0,0,0,0,0,0,78,1
137,1,1,57,0,1,0,0,0,0,0,0,0,57,1
137,1,2,60,0,1,0,0,0,0,0,0,0,60,1
137,1,1,75,0,1,0,0,0,0,0,0,0,75,1
137,1,1,58,0,1,0,0,0,0,0,0,0,58,1
137,1,1,59,0,1,0,0,0,0,0,0,0,59,1
137,1,2,70,0,1,0,0,0,0,0,0,0,70,1
137,1,1,56,0,1,0,0,0,0,0,0,0,56,1
137,1,1,48,0,1,0,0,0,0,0,0,0,48,1
137,1,1,75,1,0,0,0,0,0,0,0,0,75,1
156,2,1,42,0,0,0,0,0,0,0,0,1,21,1
156,2,1,65,0,1,0,0,0,0,0,0,0,65,1
156,2,1,37,0,0,0,0,0,0,0,0,1,11,1
156,2,1,47,0,0,0,0,0,0,0,0,1,47,1
156,2,1,53,0,0,0,0,0,0,0,0,1,53,1
156,2,1,44,0,0,0,0,0,0,0,0,1,15,3
156,2,1,71,1,0,0,0,0,0,0,0,0,71,1
156,2,1,38,0,0,0,0,0,0,0,0,1,16,1
156,2,1,37,0,0,0,0,0,0,1,0,0,20,1
245,1,2,50,0,0,0,0,0,0,0,0,1,50,1
245,1,1,37,0,0,0,0,0,0,0,0,1,37,1
245,1,2,80,0,0,0,0,0,0,0,0,1,80,1
245,1,1,32,0,0,1,0,0,0,0,0,0,0,4
245,1,1,30,1,0,0,0,0,0,0,0,0,30,2
245,1,1,30,0,0,0,0,0,0,1,0,0,30,1
245,1,1,80,0,1,0,0,0,0,0,0,0,80,1
245,1,1,35,0,0,0,0,0,0,1,0,0,35,2
257,1,1,38,0,0,0,0,0,1,0,0,0,38,2
257,1,1,72,1,0,0,0,0,0,0,0,0,72,1
257,1,1,75,0,1,0,0,0,0,0,0,0,75,1
257,1,1,44,0,0,1,0,0,0,0,0,0,44,5
257,1,1,39,0,0,0,0,0,0,0,0,1,39,1
257,1,2,50,0,0,0,0,0,0,0,0,1,50,1
257,1,1,72,0,1,0,0,0,0,0,0,0,72,1
257,1,1,44,0,0,0,0,0,0,0,0,1,44,2
408,2,1,50,0,1,0,0,0,0,0,0,0,50,1
408,2,1,42,0,1,0,0,0,0,0,0,0,20,1
408,2,1,46,1,0,0,0,0,0,0,0,0,46,1
408,2,1,39,0,0,0,0,0,0,1,0,0,39,1
408,2,1,37,0,1,0,0,0,0,0,0,0,37,1
408,2,1,42,0,1,0,0,0,0,0,0,0,42,1
408,2,1,43,0,1,0,0,0,0,0,0,0,43,1
34,2,1,67,1,0,0,0,0,0,0,0,0,67,2
34,2,2,55,0,1,0,0,0,0,0,0,0,55,1
34,2,2,57,0,1,0,0,0,0,0,0,0,57,2
34,2,2,61,0,1,0,0,0,0,0,0,0,61,2
327,1,1,56,0,1,0,0,0,0,0,0,0,56,1
327,1,1,54,0,1,0,0,0,0,0,0,0,54,1
327,1,1,65,0,1,0,0,0,0,0,0,0,65,1
327,1,1,58,0,1,0,0,0,0,0,0,0,58,1
327,1,2,56,0,0,0,0,0,0,0,0,1,56,1
327,1,1,48,0,1,0,0,0,0,0,0,0,48,1
327,1,1,45,0,0,0,0,0,0,0,0,1,45,1
327,1,1,53,0,1,0,0,0,0,0,0,0,53,1
327,1,1,35,0,0,0,0,0,0,0,0,1,35,1
327,1,1,58,0,1,0,0,0,0,0,0,0,58,1
327,1,1,70,1,0,0,0,0,0,0,0,0,70,1
474,2,2,29,0,0,0,1,0,0,0,0,0,3,4
474,2,1,50,0,1,0,0,0,0,0,0,0,50,3
474,2,1,38,0,0,0,0,0,0,0,0,1,20,2
474,2,1,62,0,1,0,0,0,0,0,0,0,62,3
474,2,1,35,0,0,0,0,0,0,0,0,1,35,2
474,2,1,73,0,1,0,0,0,0,0,0,0,73,3
474,2,1,43,0,0,1,0,0,0,0,0,0,10,5
209,1,1,53,0,0,0,0,0,0,0,0,1,53,2
209,1,2,27,0,0,0,0,0,0,0,0,1,27,2
209,1,1,55,0,0,0,0,0,0,1,0,0,55,1
209,1,1,27,0,0,0,1,0,0,0,0,0,0,4
209,1,1,44,0,0,1,0,0,0,0,0,0,5,5
209,1,1,65,1,0,0,0,0,0,0,0,0,34,1
209,1,1,68,0,0,0,0,0,0,0,0,1,68,1
274,2,2,25,0,0,0,1,0,0,0,0,0,25,3
274,2,2,60,0,1,0,0,0,0,0,0,0,60,1
274,2,1,75,0,0,0,0,0,0,0,1,0,75,1
274,2,1,70,0,0,0,0,0,1,0,0,0,70,1
274,2,1,26,0,0,1,0,0,0,0,0,0,5,4
274,2,1,80,1,0,0,0,0,0,0,0,0,80,1
274,2,1,55,0,0,0,0,0,1,0,0,0,55,1
274,2,1,68,0,0,0,0,0,1,0,0,0,68,1
378,2,1,70,0,1,0,0,0,0,0,0,0,10,1
378,2,1,75,0,1,0,0,0,0,0,0,0,22,1
378,2,1,50,1,0,0,0,0,0,0,0,0,6,1
378,2,1,49,0,0,1,0,0,0,0,0,0,6,3
378,2,1,55,1,0,0,0,0,0,0,0,0,8,1
378,2,1,58,0,0,0,0,0,1,0,0,0,12,1
378,2,1,70,1,0,0,0,0,0,0,0,0,18,1
378,2,1,72,0,1,0,0,0,0,0,0,0,10,1
378,2,1,75,0,1,0,0,0,0,0,0,0,22,1
378,2,1,45,0,0,0,0,0,0,0,0,1,15,2
378,2,1,50,0,1,0,0,0,0,0,0,0,8,1
378,2,1,75,0,0,0,0,0,0,0,1,0,30,1
71,1,1,38,0,1,0,0,0,0,0,0,0,38,1
71,1,1,53,0,1,0,0,0,0,0,0,0,53,1
71,1,1,35,0,1,0,0,0,0,0,0,0,35,1
71,1,1,40,0,1,0,0,0,0,0,0,0,40,1
71,1,1,62,0,1,0,0,0,0,0,0,0,62,1
71,1,1,43,0,1,0,0,0,0,0,0,0,43,1
71,1,1,63,1,0,0,0,0,0,0,0,0,63,1
71,1,1,36,0,1,0,0,0,0,0,0,0,36,1
71,1,1,56,0,1,0,0,0,0,0,0,0,56,1
71,1,1,60,0,1,0,0,0,0,0,0,0,60,1
128,2,1,59,0,0,0,0,0,0,0,0,1,59,1
128,2,1,67,0,1,0,0,0,0,0,0,0,42,1
128,2,1,68,0,1,0,0,0,0,0,0,0,68,1
128,2,1,58,1,0,0,0,0,0,0,0,0,58,2
128,2,2,43,0,0,0,0,0,1,0,0,0,43,2
128,2,1,61,0,0,0,0,0,0,1,0,0,61,1
128,2,1,47,0,0,1,0,0,0,0,0,0,5,4
128,2,1,39,0,0,0,0,0,1,0,0,0,39,3
487,1,1,43,0,0,0,0,0,1,0,0,0,18,1
487,1,1,50,0,0,0,0,0,0,1,0,0,17,1
487,1,1,54,0,1,0,0,0,0,0,0,0,30,1
487,1,1,42,0,0,0,0,1,0,0,0,0,20,1
487,1,1,65,1,0,0,0,0,0,0,0,0,30,3
487,1,1,61,0,1,0,0,0,0,0,0,0,15,1
393,1,1,32,0,1,0,0,0,0,0,0,0,32,1
393,1,1,58,0,1,0,0,0,0,0,0,0,58,1
393,1,1,50,0,1,0,0,0,0,0,0,0,50,1
393,1,1,25,0,1,0,0,0,0,0,0,0,25,1
393,1,1,45,1,0,0,0,0,0,0,0,0,45,1
